exit,fitness,n_valid,pf_is,pf_oos,mk_oos_z2
Ret_96,36.375,6,1.1116587666693662,1.4434316665859745,51.4
Ret_72,34.25,6,1.0652521937239896,1.288794572117917,41.5
Ret_96,16.375,6,1.0513279440761933,1.4524126604584084,55.300000000000004
Ret_96,79.0,6,1.240124787008218,1.764342171306826,90.0
Ret_72,0.0,6,1.0795053884447292,1.355484424278137,48.9
Ret_96,10.375,6,1.0995685061984661,1.4307552479610162,88.1
Ret_96,0.0,6,1.0817619450795493,1.6520843893349382,83.3
Ret_96,14.75,6,1.0341847902396073,1.5489509575762197,72.3
Ret_48,82.25,6,1.4002658562894987,1.2536589142030299,44.1
Ret_96,0.0,6,1.05013306068068,1.398749086771449,25.900000000000002
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.9
Ret_72,31.75,6,1.0645208133115365,1.3088792545860313,47.699999999999996
Ret_96,67.625,6,1.1835885772151393,1.3039421717801765,14.899999999999999
Ret_96,17.5,6,1.0821178172738535,1.333401186571236,7.199999999999999
Ret_96,48.0,6,1.1722488634942667,1.5474226746337212,78.2
Ret_96,22.625,6,1.0578977046383706,1.3821430224466997,39.2
Ret_96,0.0,6,1.0966590628874606,1.491192925632856,84.5
Ret_96,36.75,6,1.1244652510190616,1.4558441493546772,56.39999999999999
Ret_72,33.875,6,1.112545301481103,1.3155850053172753,53.1
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.1
Ret_96,35.25,6,1.129632184324905,1.5258416790459095,76.9
Ret_96,0.0,6,1.0530895798291382,1.393921751605907,27.800000000000004
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.5
Ret_72,80.375,6,1.2642219043388996,1.2520918922725726,31.1
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.4
Ret_96,5.625,6,1.0911558904812273,1.4582594528176136,61.199999999999996
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,37.0
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,37.0
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.4
Ret_96,26.875,6,1.093332872022486,1.6508767109524989,83.2
Ret_96,71.875,6,1.3377607661402062,1.34002057907072,29.799999999999997
Ret_96,18.875,6,1.0912624104721045,1.4477912078532849,82.19999999999999
Ret_96,0.0,6,1.0693484918287641,1.3281247420466136,7.8
Ret_96,0.0,6,1.0592376488188437,1.432351085983342,57.99999999999999
Ret_96,34.875,6,1.0668711611132216,1.6659036781617627,91.60000000000001
Ret_96,60.875,6,1.1531671012457705,1.427428660525021,53.2
Ret_48,36.25,4,1.062726817685918,1.0846047374001682,26.1
Ret_96,34.375,6,1.1034224830949015,1.4357607387145517,69.8
Ret_96,0.0,6,1.055666182554226,1.4561223384768074,58.699999999999996
Ret_72,0.0,6,1.0641781903447465,1.1832851211112692,13.700000000000001
Ret_72,37.375,6,1.1652313442237634,1.5343486410121698,81.0
Ret_72,9.75,6,1.1218375071471465,1.3275794292348149,35.0
Ret_96,72.375,6,1.1888752499668997,1.705093441362613,67.0
Ret_96,0.0,6,1.0598164957709129,1.3758834325617526,5.1
Ret_72,0.0,6,1.1547727806101216,1.343239063067515,50.9
Ret_96,52.625,6,1.2242442271340075,1.6115319064356723,87.5
Ret_96,58.75,6,1.1550249611689054,1.7876432417564365,94.19999999999999
Ret_96,34.25,6,1.0854831399722944,1.545080022273655,57.699999999999996
Ret_96,23.0,6,1.0761150401288109,1.4401198903817738,61.6
Ret_96,19.875,6,1.0832804256802169,1.2760225885419587,2.6
Ret_96,45.0,5,1.1020749018031004,1.6120302214716762,86.3
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.6
Ret_96,0.0,6,1.0872117348913224,1.2897150639347637,0.0
Ret_96,6.375,6,1.0529427755021485,1.4410791826542628,55.60000000000001
Ret_96,45.625,6,1.1078750408862292,1.2510353126064109,11.4
Ret_48,71.5,6,1.1290424387179183,1.3632317165296994,82.5
Ret_96,20.625,6,1.069619065901115,1.296605328022278,30.099999999999998
Ret_96,0.0,6,1.038085919067023,1.3975868989580578,39.0
Ret_96,0.8750000000000001,6,1.0533987580093664,1.378737689148292,23.7
Ret_72,0.0,6,1.0678371493516752,1.418548462904602,72.2
Ret_72,30.75,6,1.1175006845579294,1.1891046884998606,14.399999999999999
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.5
Ret_96,0.0,6,1.0618077333811917,1.3847730190092193,31.900000000000002
Ret_96,22.125,6,1.0753792639280189,1.4805470709627377,69.8
Ret_96,0.0,6,1.072723675445452,1.406317541586385,44.3
Ret_96,32.125,6,1.1190170640611465,1.2369543056489802,33.800000000000004
Ret_96,5.125,6,1.0743436105881048,1.3749622565044928,33.7
Ret_96,54.0,6,1.020093254226397,1.8059028166988247,97.8
Ret_96,0.0,6,1.098099176429652,1.3471757076429225,37.4
Ret_72,78.25,6,1.0612775691840137,1.530058220776408,87.5
Ret_96,22.375,6,1.0869299685585343,1.5941169305389045,88.9
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.4
SINTETICA_REVERSE,37.625,6,1.1279572516696006,1.0628860928578245,53.300000000000004
Ret_96,0.0,6,1.0540211457159845,1.4005735563770545,47.4
Ret_96,82.75,6,1.2067279776642528,1.4677937714770923,66.4
Ret_96,82.5,6,1.243424373373996,1.2804322264216104,11.600000000000001
Ret_48,0.0,4,1.0795236243393804,1.2352965636786066,50.0
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.1
Ret_96,36.625,6,1.1206374485554231,1.4863834017093953,66.0
Ret_96,74.375,6,1.1266672431327056,1.3756054136949034,42.699999999999996
Ret_96,29.375,6,1.093054547966693,1.4059728627380013,43.7
Ret_96,36.0,6,1.170031940596492,1.481089292699668,65.10000000000001
SINTETICA_REVERSE,42.5,6,1.154394214549537,1.607777172936615,96.7
Ret_96,16.875,6,1.0731814415498115,1.3306496772744587,23.5
Ret_96,69.125,6,1.1326187135148325,1.5114449754520538,92.0
Ret_96,32.25,6,1.0612382623762433,1.2094058340973115,10.7
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.0
Ret_96,27.75,6,1.097904520892536,1.3690235249125642,16.7
Ret_96,14.625,6,1.052523192039336,1.3575482497639657,13.600000000000001
Ret_96,67.75,6,1.1267857534848138,1.3514342844866711,18.7
Ret_96,78.0,6,1.1596389447170803,1.3427381505044917,12.9
Ret_96,0.0,5,1.1338465060828158,1.2964579544493906,24.3
Ret_96,28.375,6,1.0754187146217615,1.640528680881512,87.4
Ret_96,28.375,6,1.0721935755110414,1.421125230678591,32.300000000000004
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.6
Ret_96,79.5,6,1.1982689283910346,1.7930571852455373,88.5
Ret_96,0.0,6,1.075291748390711,1.2747784235320851,8.7
Ret_96,0.0,6,1.070805834040431,1.3227980466983997,24.099999999999998
Ret_96,26.375,6,1.0886546792783995,1.4187209359859598,52.1
Ret_72,28.875,6,1.0542634360211995,1.405041703233441,68.7
Ret_96,42.125,6,1.1575713088119142,1.7398857713710065,95.3
Ret_96,0.0,6,1.0546103807217841,1.4318791561170765,31.5
Ret_96,0.0,6,1.0883894266138734,1.3693586922043197,10.4
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.099999999999994
Ret_96,68.875,6,1.2266904648567152,1.5691774729479886,75.5
Ret_96,74.0,6,1.1786195246018352,1.5419700134647216,82.69999999999999
Ret_72,40.625,6,1.092182527917504,1.6288627100655724,94.5
Ret_72,0.0,6,1.0587211088904094,1.2963876077968393,16.1
Ret_72,24.875,6,1.0892425645547745,1.3282683003508184,42.5
Ret_96,0.0,6,1.06049437290328,1.4056360091491134,60.699999999999996
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.199999999999996
Ret_48,34.25,6,1.1689325874437064,1.2685049833577247,62.4
Ret_96,35.75,6,1.0839629175633783,1.4528608794967304,61.199999999999996
Ret_96,0.0,6,1.1106026974140066,1.3550083980498433,6.1
Ret_96,39.75,6,1.1397975874560589,1.3920016667152413,42.8
Ret_72,41.75,6,1.0431143202041746,1.2372012824845553,20.200000000000003
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.9
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.2
Ret_96,0.0,6,1.0536665918860169,1.3380318084093419,2.7
Ret_48,0.0,4,1.1008968713057539,1.1118408317634045,30.5
Ret_96,69.125,6,1.1702665343136651,1.3503946413332246,24.2
Ret_96,13.25,6,1.0691715712039398,1.4612512407157274,51.5
Ret_96,11.625,6,1.0814415968938298,1.4345963018274595,45.1
Ret_96,30.25,6,1.144041767957169,1.2072917896142494,9.2
Ret_72,0.0,6,1.047430253398935,1.3918873156210887,51.300000000000004
Ret_96,30.0,6,1.1745367781952614,1.4792472206752347,54.800000000000004
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.0
Ret_96,0.0,6,1.0669145183894209,1.4128481769046148,55.1
Ret_72,0.0,6,1.0335973837043348,1.3028949406509311,26.5
Ret_72,9.25,6,1.05184098927419,1.0989979370506051,6.3
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.7
Ret_96,28.249999999999996,6,1.098276475322627,1.3741024345686657,30.3
Ret_96,0.0,6,1.0611181329442194,1.462514346972427,62.9
Ret_96,36.625,6,1.2337805039251475,1.0595546951030763,6.6000000000000005
Ret_96,0.0,6,1.0415987910701754,1.3849883875831595,9.3
Ret_96,62.0,6,1.1340072640562466,1.4756379415732221,67.0
Ret_96,26.0,6,1.0633189247799588,1.4218535732777804,40.0
Ret_96,31.5,6,1.0651636096946224,1.4431057347122485,83.2
Ret_96,64.5,6,1.2249532797753067,1.472871066973402,65.3
Ret_96,29.25,6,1.0635111019231767,1.6635447659498726,91.5
Ret_96,0.0,6,1.1259425789358286,1.366525718092758,16.2
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.1
Ret_96,0.0,6,1.0528733620606956,1.4105289868014788,46.7
Ret_48,77.5,6,1.3373851865525181,1.7464476624826446,98.0
Ret_96,4.625,6,1.0385084013592274,1.4482198061292204,67.7
Ret_96,73.25,5,1.236134234917706,1.6168740686350669,79.10000000000001
Ret_96,0.0,6,1.081128085584856,1.450913399534634,66.3
Ret_96,49.25,6,1.2530393306663457,1.4143991574568955,50.4
Ret_96,33.375,6,1.1080773484253132,1.442452958236617,47.3
Ret_96,11.875,6,1.1084205662026823,1.339232895035725,3.9
Ret_96,17.75,6,1.1406775118452668,1.5273247228167475,77.3
Ret_72,34.625,6,1.0768750707942822,1.4651583114196527,89.0
Ret_96,34.0,6,1.1066759830109691,1.4385553151485027,44.5
Ret_96,60.375,6,1.0918860737574083,1.5291688642547756,88.5
Ret_72,18.5,6,1.0559722562341158,1.4083718194924604,80.5
Ret_96,13.25,6,1.065024524447045,1.3986206928546179,20.3
Ret_96,15.125,6,1.052523192039336,1.3575482497639657,14.799999999999999
Ret_96,0.0,6,1.043521176438532,1.3952843812433673,39.4
Ret_96,0.0,6,1.045444475899,1.4524692587375299,78.60000000000001
Ret_96,40.625,6,1.091907743351592,1.4453822559697596,56.10000000000001
Ret_72,38.625,6,1.098866985312545,1.4751789985201595,76.1
Ret_72,19.25,6,1.1058123865643916,1.3847926722621742,62.7
SINTETICA_REVERSE,85.25,5,1.2454049897225177,1.1812816048570502,63.9
Ret_96,29.25,6,1.0873664835994676,1.2514464798635927,16.5
Ret_72,41.75,6,1.0781297346442404,1.0643030968937974,4.3999999999999995
Ret_96,29.5,6,1.1218654559913952,1.4565510464933495,56.10000000000001
Ret_96,25.374999999999996,6,1.0619853821901324,1.3314958243382051,14.799999999999999
Ret_72,39.625,6,1.1186669489784549,1.6164806208442337,68.2
Ret_72,0.0,6,1.061302103462608,1.243090263057164,20.0
Ret_96,0.0,6,1.0621397797360324,1.3774118161050848,29.9
Ret_96,54.50000000000001,5,1.0899879931479208,1.3502657164162546,40.0
Ret_96,18.0,6,1.1054122477032633,1.5083921712674464,59.8
Ret_96,0.0,6,1.0596115464223388,1.3158048410046779,14.000000000000002
Ret_96,0.0,6,1.0642734778778788,1.3459120556300415,11.899999999999999
Ret_72,0.0,6,1.070945622284841,1.3917071142301316,69.5
Ret_96,34.25,6,1.1003720919463555,1.272708967828131,21.3
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.8
Ret_96,27.875,6,1.08044933118948,1.4122551036797801,23.599999999999998
Ret_96,69.0,6,1.1418334402940864,1.7618218858249546,95.19999999999999
Ret_96,26.375,6,1.1488621176922265,1.4988183701956481,62.7
Ret_96,0.0,6,1.063216749954746,1.4201479312627916,63.5
Ret_96,16.125,6,1.1833000364826505,1.9109920304986256,87.9
Ret_72,0.0,6,1.1031653842183873,1.4522772583672319,72.1
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,38.9
Ret_48,64.0,6,1.1170437116853065,1.2740540885170024,55.7
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.2
Ret_96,61.0,6,1.1764737822848004,1.4459240288496085,49.6
Ret_96,0.0,6,1.0690768441716347,1.387119776202215,13.700000000000001
Ret_96,46.0,6,1.0673282363658567,1.4246176427257264,61.4
Ret_96,7.249999999999999,6,1.0634789862339749,1.3843106214514058,33.6
Ret_96,27.625,6,1.2096391043545978,1.4221272044587112,43.7
Ret_96,6.875000000000001,6,1.077764346508097,1.3056743800862816,5.0
Ret_96,69.125,6,1.083466068407434,1.3212185923342157,3.8
Ret_96,7.875,6,1.0928104153440017,1.5044231566876456,63.9
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.099999999999994
Ret_96,0.0,6,1.12546678325396,1.3924410683072268,32.7
Ret_96,0.0,6,1.0414124752816034,1.3968399765840938,41.4
Ret_96,55.75,6,1.1538168231745303,1.61630874257341,79.2
Ret_72,63.875,6,1.1644672122281507,1.4481913636545358,74.2
Ret_72,0.0,6,1.0461642949051753,1.3460061910567331,82.1
Ret_72,28.375,6,1.115523292269476,1.337677012130801,54.400000000000006
Ret_96,0.0,6,1.0900380271474097,1.3691402616269368,4.9
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,31.900000000000002
Ret_96,29.875,6,1.0549451064057593,1.3545777450715102,38.1
Ret_48,16.0,6,1.0583115195875628,1.1944394477685576,46.1
Ret_72,57.0,6,1.1524004461877508,1.3171606839958991,37.6
Ret_72,0.0,6,1.0609330739333893,1.230053502677729,1.0
Ret_96,34.375,6,1.0539934288077741,1.3916444254933598,34.2
Ret_96,29.25,6,1.1525274822613647,1.379996610147004,12.9
Ret_96,35.25,6,1.1206847457702274,1.4898276773928067,66.9
Ret_96,54.375,4,1.1210075478800796,1.6430464944090504,88.8
Ret_96,16.0,6,1.0657351468445875,1.2374531587395645,2.0
Ret_96,35.25,6,1.1087998525717295,1.3310682549435207,7.5
Ret_96,0.0,6,1.053509140076252,1.387753165297473,27.500000000000004
Ret_96,27.875,6,1.08044933118948,1.4122551036797801,21.0
Ret_96,27.625,6,1.1031877305282658,1.5256862371664521,78.60000000000001
Ret_72,56.25,6,1.1466628024315142,1.2398434179222597,16.2
Ret_96,17.625,6,1.069104223804573,1.4058510925750605,46.5
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.6
Ret_96,0.0,6,1.0820795932328642,1.2080188511586556,1.5
Ret_96,42.25,6,1.111398832419685,1.4411376980901702,71.6
Ret_96,29.25,6,1.0730751395272944,1.4756183191225212,79.4
Ret_96,58.5,6,1.1285359794653724,1.386668556909871,26.700000000000003
Ret_96,0.0,6,1.0480519127301644,1.3861360283401112,20.599999999999998
Ret_96,55.375,6,1.1605726987833334,1.3842650864006005,42.699999999999996
Ret_96,0.0,6,1.0530895798291382,1.3878125975486273,15.8
Ret_96,0.0,6,1.0510177383328838,1.259296035986415,20.0
Ret_72,27.500000000000004,6,1.1052258461534805,1.3300977026076266,40.400000000000006
Ret_72,79.375,6,1.2270270221235635,1.242799301805325,20.200000000000003
Ret_96,71.0,6,1.1173911328274404,1.4479016245138892,63.1
Ret_72,52.25,6,1.0367839527478422,1.093465914564381,4.3999999999999995
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.699999999999996
Ret_96,0.0,6,1.0430794180373992,1.4672238665171637,66.10000000000001
Ret_96,0.0,6,1.05013306068068,1.398749086771449,31.0
Ret_96,0.0,6,1.0704480303795267,1.06434154081249,0.8
Ret_48,61.25,6,1.148685541908819,1.0075664507522921,18.6
Ret_96,11.0,6,1.0527965844505929,1.4252641623467939,48.4
Ret_96,67.75,6,1.1209735176902806,1.3267299462618962,12.5
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.9
Ret_72,74.125,6,1.2045178225068849,1.511019126202867,78.7
Ret_72,72.25,6,1.1161179369717036,1.2802008666585054,16.8
Ret_96,0.0,6,1.0936526641242303,1.4601955056374911,71.89999999999999
Ret_96,71.0,6,1.0737574634839138,1.645104722170649,69.5
Ret_96,11.0,6,1.0514435922268373,1.3038971348237285,2.6
Ret_72,33.625,6,1.0935664101122025,1.2794417048344486,30.9
Ret_96,0.0,6,1.0524673489159766,1.6189408351422214,94.6
Ret_96,58.0,6,1.137194258095973,1.298686173969077,20.4
Ret_96,0.0,6,1.0998069229977605,1.3995856479190598,32.7
Ret_48,45.0,4,1.0592126586550545,1.4603783895847922,71.7
Ret_72,58.375,6,1.1229038529381326,1.8046783466760565,79.3
Ret_96,24.25,6,1.0863355433113173,1.346476828189978,16.1
Ret_96,34.5,6,1.0994425450158127,1.4491653545178933,77.2
Ret_24,74.625,6,1.1496371187231575,1.036967190842841,36.6
Ret_96,49.625,6,1.0975642598601754,1.427977871647395,60.099999999999994
Ret_96,31.75,6,1.0889122161569207,1.854993576019321,95.6
Ret_96,27.5,6,1.1130932240411855,1.7131182000356318,94.19999999999999
Ret_96,35.75,6,1.0903742293271212,1.8146412526565556,94.6
Ret_72,29.125,6,1.0542634360211995,1.405041703233441,66.60000000000001
Ret_96,58.875,6,1.0968124730750854,1.5289048059832768,77.9
Ret_96,0.0,6,1.0563272465662492,1.3563231818277726,4.8
SINTETICA_REVERSE,46.625,4,1.099120136237167,1.4567307204840385,84.0
SINTETICA_REVERSE,42.0,6,1.1616971965860994,1.3232115443232013,82.0
Ret_72,26.625,6,1.048629110008861,1.3986759457620854,72.0
Ret_96,20.375,6,1.0654717882040219,1.5120318715646857,58.9
Ret_72,55.375,6,1.1357472093973706,1.2926381937095608,44.7
Ret_96,24.5,6,1.0596049670236876,1.3731506385166512,15.0
Ret_96,30.5,6,1.109660818918233,1.294820517639878,15.5
Ret_96,0.0,6,1.065567513545792,1.3398960579285315,1.7999999999999998
Ret_96,56.25,6,1.159222791586527,1.4074168307888477,47.199999999999996
Ret_96,19.75,6,1.1100191174908338,1.590533780122423,81.3
Ret_96,47.375,6,1.1014835498601037,1.420142635449103,31.7
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.5
Ret_72,0.0,6,1.1351342277539989,1.3001229994511747,35.4
Ret_72,11.75,6,1.0482185226507128,1.3931890356110885,59.9
Ret_96,29.375,6,1.0766176697645502,1.3193519901106958,1.7000000000000002
Ret_72,53.875,6,1.0517305951747218,1.4739024129825598,81.2
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.8
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.8
Ret_96,71.25,6,1.1328730968739482,1.6619509758794462,95.8
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.6
Ret_96,34.625,6,1.0538939639317624,1.2966945828008283,0.4
Ret_96,0.0,6,1.0440083104187758,1.32102895734664,11.200000000000001
Ret_96,0.0,6,1.0650773165777967,1.4139781955211244,22.7
Ret_96,5.5,6,1.0596320493562978,1.2441121972915985,1.0
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.8
Ret_96,0.0,6,1.0445090056149624,1.4089957613810236,33.1
Ret_96,73.5,6,1.1056235650325907,1.4929082933617965,59.8
Ret_96,38.25,6,1.0809370503060436,1.533411404802401,84.39999999999999
Ret_72,0.0,6,1.0578577918253,1.2923510923494181,13.900000000000002
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.0
Ret_96,15.75,6,1.0643190011359132,1.3794223262202323,23.400000000000002
Ret_48,58.25,5,1.0575821876244347,1.162457259412136,34.599999999999994
Ret_96,37.125,6,1.1876295768829475,1.487168859516168,63.0
Ret_96,35.125,6,1.0722039899514297,1.3785042987388099,20.0
Ret_96,46.0,6,1.0923411951131403,1.5792578585193957,83.39999999999999
Ret_96,0.0,6,1.0715289989912802,1.4185666691326995,57.3
Ret_96,0.0,6,1.0487329254135291,1.3927151004840823,23.9
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.0
Ret_24,0.0,4,1.1590509501456034,0.966583349303774,7.6
Ret_96,22.875,6,1.084084725498366,1.374968491942334,22.8
Ret_96,0.0,6,1.0300467521285803,1.4018240542240192,9.9
Ret_96,39.625,6,1.0987012379094543,1.3212814701419342,20.0
Ret_96,31.5,6,1.1072039411710721,1.3298527562828109,5.7
Ret_72,36.125,6,1.1831506799338014,1.3331761614462472,49.5
Ret_96,81.875,6,1.0743773175500457,1.5209230009369261,75.5
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,38.6
Ret_72,51.875,6,1.0551164807223603,1.3985617653347797,76.5
Ret_96,22.75,6,1.0634681772376593,1.4139500541974641,38.3
Ret_96,30.875,6,1.1044723246547412,1.699966847095797,95.39999999999999
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.4
Ret_48,64.375,6,1.0763052010645213,1.248379514595507,51.1
Ret_96,40.5,6,1.0765231894132508,1.430049691331557,46.2
Ret_12,79.75,6,1.08169126201752,1.301120592049145,93.2
Ret_96,0.0,6,1.0867380362922687,1.494591942031837,89.5
Ret_96,39.125,6,1.0897742839410922,1.5214593830140513,80.80000000000001
Ret_72,28.375,6,1.0983404589593273,1.1718880172846362,26.200000000000003
Ret_96,33.5,6,1.0847629376299794,1.3748808710505382,4.7
Ret_96,28.000000000000004,6,1.0827774214412418,1.3720083195855577,4.3999999999999995
Ret_96,0.0,6,1.0799584870321808,1.4638876166429877,65.2
Ret_72,17.75,6,1.0772375542442618,1.3620690824606716,54.2
Ret_96,40.375,6,1.0658342493381836,1.4294361931940986,60.099999999999994
Ret_96,64.625,6,1.1481764105849888,1.4772282395609355,70.19999999999999
Ret_48,86.75,6,1.406788150147714,1.2536589142030299,47.0
Ret_96,65.5,6,1.1196284659081606,1.0723996615513802,3.3000000000000003
Ret_96,74.75,6,1.103928312971041,1.3990909423734248,48.4
Ret_96,79.75,6,1.2067279776642528,1.4677937714770923,65.5
Ret_96,0.375,6,1.0799968798228983,1.3224937680225062,7.3999999999999995
Ret_72,24.75,6,1.0993962401695438,1.1863431464585026,6.6000000000000005
Ret_96,27.500000000000004,6,1.0792505308829676,1.3697418205205016,24.9
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.3
Ret_96,36.75,6,1.1446546244541913,1.3360857800707149,31.8
Ret_72,22.0,6,1.051690618381536,1.3945635641504779,65.2
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.2
Ret_96,31.624999999999996,6,1.0862245971410958,1.3938317466087247,26.400000000000002
Ret_72,52.875,6,1.110688696824459,1.4592351641389347,75.5
Ret_96,43.125,6,1.1321603826225577,1.405772873010646,27.6
SINTETICA_REVERSE,28.375,6,1.0575929603975283,1.2835019792690976,66.9
Ret_96,0.0,6,1.0505910211558251,1.3722910010715141,1.0
Ret_96,32.375,6,1.0899173900426362,1.775053239291699,95.5
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.0
Ret_96,0.0,6,1.046520995591507,1.2884359017592268,6.2
Ret_96,67.0,6,1.1345455631465051,1.3302479522480783,14.899999999999999
Ret_96,0.0,6,1.0939039854405832,1.2241537830470284,11.5
Ret_96,65.625,6,1.083466068407434,1.3212185923342157,4.0
Ret_96,35.75,6,1.1042194018698182,1.2798459073446937,0.8
Ret_96,24.5,6,1.086300028346344,1.4874030565412155,92.60000000000001
Ret_72,0.0,6,1.0335973837043348,1.3028949406509311,29.099999999999998
Ret_96,9.75,6,1.0729622597735542,1.3451270693847597,9.0
Ret_96,72.25,6,1.2978257877737995,1.1344503923503202,7.3
Ret_96,66.625,6,1.1035892117582107,1.3683721213950861,43.4
Ret_96,77.125,6,1.2818793903065042,1.7378885858366917,94.1
Ret_96,13.625000000000002,6,1.066034848818654,1.3389320818121837,1.2
Ret_96,0.0,6,1.0952128282141615,1.2397618352792426,15.0
Ret_48,67.0,5,1.0904965607506614,1.1462973433192694,30.5
Ret_96,46.5,6,1.0558455037820182,1.5960411526531868,79.10000000000001
Ret_96,24.375,6,1.0673094700936787,1.3452592073155465,42.4
Ret_96,29.75,6,1.0709005242368423,1.4018052511784524,38.2
Ret_96,64.875,6,1.1181023237976284,1.3205566961721942,15.2
Ret_96,74.75,6,1.1532040891607265,1.5326305225015566,88.8
Ret_96,0.0,6,1.0807182379861977,1.453802885487908,74.4
Ret_72,0.0,6,1.0687549946726504,1.3348864943334755,44.2
Ret_96,35.375,6,1.1206847457702274,1.4898276773928067,67.80000000000001
Ret_72,23.75,6,1.0358247704640926,1.2984527109426656,44.7
Ret_48,81.625,4,1.1075678091956236,0.8007485696909487,1.0
Ret_72,71.5,6,1.1566405373051725,1.2848140518744664,35.8
Ret_96,0.0,6,1.0574583461122395,1.385295539516083,21.9
Ret_96,55.75,6,1.11605761599919,1.5575064543069455,82.69999999999999
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,37.2
Ret_96,29.375,6,1.0493386503620483,1.3075559808475552,9.9
Ret_96,0.0,6,1.0511187214157718,1.4561775281224325,73.5
Ret_96,55.375,6,1.073065918117464,1.3473236013761678,19.2
Ret_96,0.0,6,1.098601336885341,1.4030234317169143,33.800000000000004
Ret_72,0.0,6,1.0588144169500455,0.8775093981187715,1.3
Ret_96,29.625,6,1.1118597067799127,1.3763966508958743,18.0
Ret_96,61.375,6,1.089740831304978,1.3568029237115158,13.0
Ret_96,31.874999999999996,6,1.0454231349955516,1.2780518589663088,16.400000000000002
Ret_96,0.0,6,1.0473222081812839,1.3470640419318445,13.3
Ret_96,0.0,6,1.0710628065917025,1.3716204502042892,21.8
Ret_96,0.0,6,1.06497026599776,1.2783047586624254,7.3
Ret_72,16.75,6,1.1083005631810976,1.4207745892841261,74.1
Ret_96,40.75,6,1.140258477976783,1.4773244372040697,58.599999999999994
Ret_96,0.0,6,1.0530895798291382,1.348599769426787,0.7000000000000001
Ret_72,41.875,6,1.072647121080153,1.323871967767238,40.8
Ret_96,0.0,6,1.0620483921505157,1.421273733980926,50.9
Ret_96,36.0,6,1.1071892603188036,1.3771758390489035,34.9
Ret_72,33.5,5,1.174484674684751,1.4203137474033036,67.2
Ret_96,0.0,6,1.034055483024156,1.3645976247176417,12.9
Ret_96,0.0,6,1.0480519127301644,1.3861360283401112,19.6
Ret_96,23.625,6,1.0998270631044413,1.3891594938514373,33.0
Ret_96,4.875,6,1.0869082273072423,1.7135850187118298,99.7
Ret_96,0.0,6,1.0980566880636706,1.4087597548828255,37.1
Ret_96,84.25,6,1.1895538955114646,1.4165911329855088,37.1
Ret_96,47.75,6,1.1612920384260228,1.3789167535492306,23.0
Ret_48,19.25,6,1.0521617745943674,1.3097941806245241,65.9
Ret_96,0.0,6,1.09298298574096,1.4700355635809097,74.2
Ret_48,82.5,6,1.1249208878891133,1.08339934584572,23.200000000000003
Ret_72,32.25,6,1.1383723898490044,1.2321281571471692,32.5
Ret_12,85.25,4,1.0716497618800238,0.8965100777824019,21.9
Ret_96,34.625,6,1.080950074051434,1.4001457999937925,47.0
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.4
Ret_96,0.0,6,1.0620483921505157,1.421273733980926,51.4
