Entry,Side,Exit,PF,R2,Stag_Active,Trades,OER,UI,Health,Monkey,Monkey_OOS,XS_IS,XS_OOS
stoch_21_sft <= 9.09,LONG,SINTETICA_REVERSE,2.588,0.8949,1662,299,1.1382,2.2785,0.7833,100.0,90.3,0.5721,0.6273
willr_21_sft <= -6.26|stoch_21_sft <= 9.13,LONG,SINTETICA_REVERSE,2.597,0.8954,1662,298,1.1267,2.2946,0.782,100.0,90.3,0.5722,0.6323
stoch_21_sft <= 9.16,LONG,SINTETICA_REVERSE,2.63,0.8951,1662,299,1.108,2.33,0.7816,100.0,90.3,0.5742,0.6323
stoch_21_sft <= 9.14,LONG,SINTETICA_REVERSE,2.629,0.8959,1662,298,1.1046,2.3294,0.78,100.0,90.3,0.5728,0.6323
cci_89_sft >= -0.179469|stoch_200_sft <= 48.789024|hour_sft >= Close_sft,LONG,Ret_12,2.293,0.8866,1859,124,2.0,1.3287,0.7562,99.7,92.4,0.524,0.8075
cci_89_sft >= 2.29|willr_200_sft <= -25.023977|stoch_200_sft <= 48.789024,LONG,Ret_12,2.22,0.8676,1858,135,2.0,1.3243,0.7375,99.1,91.9,0.5375,0.79
willr_13_sft <= -87.190811|stoch_24_sft <= 15.267533,LONG,SINTETICA_REVERSE,2.494,0.9185,1310,412,1.0349,2.1654,0.7233,100.0,92.1,0.549,0.5607
willr_13_sft <= -87.190811|hour_sft >= 16.0|stoch_34_sft >= -7.97,LONG,SINTETICA_REVERSE,2.014,0.9445,2137,485,1.0571,2.2043,0.7231,100.0,93.6,0.5614,0.6485
willr_200_sft <= 8.1|willr_13_sft <= -87.190811|hour_sft >= 16.0,LONG,SINTETICA_REVERSE,2.014,0.9445,2137,485,1.0571,2.2043,0.7231,100.0,93.6,0.5614,0.6485
cci_13_sft >= -139.970978|willr_13_sft <= -87.190811|stoch_48_sft <= 50.550011,LONG,SINTETICA_REVERSE,1.97,0.9258,2913,426,1.2834,1.9483,0.7199,100.0,91.1,0.5291,0.5787
stoch_21_sft <= 8.03|stoch_8_sft <= 18.257568,LONG,SINTETICA_REVERSE,2.228,0.8747,1822,308,1.3882,1.8019,0.7188,100.0,91.4,0.5665,0.6267
stoch_8_sft <= 18.257568|cci_34_sft <= -87.432983|willr_55_sft <= -49.207397,LONG,SINTETICA_REVERSE,2.913,0.9453,1715,281,0.9715,2.2771,0.7126,100.0,90.8,0.5716,0.6055
stoch_144_sft <= 49.124619|willr_21_sft >= -3.667355,LONG,Ret_12,2.62,0.9158,1714,105,2.0,1.1876,0.7057,99.8,92.9,0.5625,0.639
cci_89_sft >= -3.09|willr_144_sft <= -50.890663,LONG,Ret_12,2.337,0.9216,1723,120,2.0,1.1809,0.7057,99.6,91.9,0.5291,0.6653
willr_13_sft >= -1.67|stoch_144_sft <= 49.124619,LONG,Ret_12,2.746,0.7642,1711,101,2.0,1.4154,0.702,99.8,94.2,0.5603,0.7484
willr_13_sft >= -3.703704|stoch_120_sft <= 49.271656|cci_24_sft <= 143.578857,LONG,Ret_12,5.301,0.9356,3105,88,1.6119,1.497,0.6863,100.0,92.4,0.6058,0.6885
hour_sft >= 12.0|willr_21_sft <= -87.179489,LONG,SINTETICA_REVERSE,2.047,0.9296,1309,542,0.8462,2.4211,0.6825,100.0,91.4,0.5313,0.577
willr_144_sft <= -50.890663|willr_89_sft >= -50.290939,LONG,Ret_12,5.016,0.9503,2104,76,1.5716,1.424,0.6803,100.0,94.3,0.6002,0.7943
stoch_13_sft <= 5.50324|cci_21_sft >= -144.022873,LONG,SINTETICA_REVERSE,2.055,0.8447,3745,232,2.0,1.3583,0.674,100.0,96.2,0.553,0.6623
cci_89_sft >= 6.18|stoch_120_sft <= 49.271656|willr_48_sft <= -4.516459,LONG,Ret_12,2.344,0.9135,1858,117,2.0,1.1351,0.6656,99.5,91.4,0.5395,0.6278
hour_sft >= 4.64|cci_89_sft >= -0.179469|willr_144_sft <= -50.890663,LONG,Ret_12,2.288,0.9318,1722,105,2.0,1.0794,0.6521,99.0,92.3,0.5046,0.7357
cci_34_sft <= 5.8|stoch_8_sft <= 8.98,LONG,SINTETICA_REVERSE,2.012,0.7488,3475,323,2.0,1.4685,0.6519,99.8,92.6,0.5548,0.6569
willr_55_sft <= -17.200895|stoch_13_sft <= 4.05,LONG,SINTETICA_REVERSE,2.371,0.8455,3477,223,2.0,1.2898,0.6465,100.0,96.0,0.5596,0.6391
stoch_144_sft <= 49.124619|cci_34_sft >= 76.276718|hour_sft <= 4.0,LONG,Ret_12,3.384,0.9099,2541,105,1.7386,1.3113,0.6439,99.9,92.0,0.5791,0.6718
stoch_200_sft <= 48.789024|willr_21_sft >= -3.667355,LONG,Ret_12,2.533,0.9081,2483,103,1.9624,1.1663,0.6431,99.7,92.1,0.5537,0.6401
willr_21_sft >= -3.667355|stoch_13_sft >= 5.50324|stoch_200_sft <= 48.789024,LONG,Ret_12,2.533,0.9081,2483,103,1.9624,1.1663,0.6431,99.7,92.1,0.5537,0.6401
stoch_120_sft <= 49.271656|willr_21_sft >= -3.667355,LONG,Ret_12,2.57,0.9074,2851,105,2.0,1.1611,0.6401,99.7,92.9,0.5636,0.639
stoch_200_sft <= 74.642273|stoch_21_sft >= 94.405983,LONG,Ret_12,2.46,0.8501,3381,103,2.0,1.2516,0.6329,99.5,90.4,0.5415,0.6536
stoch_21_sft <= 9.99|dow_sft >= 2.0,LONG,SINTETICA_REVERSE,2.294,0.9245,1297,304,1.0469,1.8536,0.6307,100.0,90.2,0.5676,0.611
stoch_8_sft <= 8.93|willr_48_sft <= -49.613716|willr_5_sft <= -4.950778,LONG,SINTETICA_REVERSE,1.998,0.7601,3522,311,2.0,1.3936,0.6269,99.8,93.2,0.5573,0.6623
cci_48_sft >= Close_sft|willr_144_sft <= -50.890663|willr_48_sft >= -49.613716,LONG,Ret_12,3.845,0.912,2633,141,1.2951,1.663,0.6183,100.0,90.5,0.5628,0.6996
stoch_21_sft <= 46.167664|stoch_8_sft <= 8.87,LONG,SINTETICA_REVERSE,1.977,0.7227,3607,329,2.0,1.4308,0.6102,99.8,91.0,0.5472,0.6473
willr_8_sft >= -54.060326|stoch_144_sft <= 25.725092|cci_34_sft >= -5.86,LONG,Ret_12,6.107,0.917,1743,92,1.0812,1.8198,0.6077,100.0,94.4,0.6394,0.6446
stoch_200_sft <= 48.789024|cci_34_sft >= 76.276718|cci_5_sft >= 82.551079,LONG,Ret_12,2.407,0.9275,3150,124,2.0,1.0799,0.601,99.3,90.6,0.5561,0.6249
willr_21_sft >= -2.65|stoch_120_sft <= 49.271656,LONG,Ret_12,2.467,0.8972,2483,93,2.0,1.0832,0.6008,99.5,93.8,0.5531,0.6417
cci_34_sft >= 1.84|willr_34_sft >= -15.448543|stoch_200_sft <= 48.789024,LONG,Ret_12,2.424,0.914,3416,119,2.0,1.0906,0.5922,99.2,91.8,0.5196,0.6683
willr_34_sft >= -15.448543|stoch_200_sft <= 48.789024,LONG,Ret_12,2.424,0.914,3416,119,2.0,1.0906,0.5922,99.2,91.8,0.5196,0.6683
stoch_13_sft <= 3.23,LONG,SINTETICA_REVERSE,2.925,0.8991,3515,198,1.8252,1.2131,0.592,100.0,97.5,0.5263,0.6459
willr_34_sft >= -15.448543|stoch_144_sft <= 49.124619,LONG,Ret_12,2.453,0.9136,3416,117,2.0,1.0879,0.5905,99.4,91.6,0.5367,0.6357
cci_55_sft >= 70.300186|cci_5_sft >= Close_sft|stoch_200_sft <= 48.789024,LONG,Ret_12,2.875,0.9086,3652,90,2.0,1.1016,0.5898,99.7,93.8,0.5551,0.7778
stoch_55_sft >= 9.54|stoch_200_sft <= 48.789024|willr_34_sft >= -15.448543,LONG,Ret_12,2.41,0.9135,3416,118,2.0,1.0854,0.5891,99.1,92.3,0.5178,0.6747
willr_34_sft >= -15.448543|stoch_48_sft <= 94.212082|stoch_200_sft <= 48.789024,LONG,Ret_12,2.513,0.9111,3416,118,2.0,1.0803,0.5847,99.1,91.8,0.5214,0.6683
stoch_34_sft >= 82.737236|willr_120_sft <= -22.627737|willr_55_sft >= -17.200895,LONG,Ret_12,3.032,0.9623,2787,92,1.8224,1.0797,0.5795,99.5,91.8,0.5989,0.5908
stoch_13_sft <= 3.39,LONG,SINTETICA_REVERSE,2.743,0.8887,3515,203,1.8263,1.1963,0.5773,100.0,96.0,0.5279,0.6297
hour_sft >= -4.87|stoch_13_sft <= 3.26,LONG,SINTETICA_REVERSE,2.869,0.8997,3515,200,1.7963,1.19,0.5723,100.0,97.1,0.5303,0.6346
stoch_13_sft <= 3.34|willr_8_sft <= Close_sft,LONG,SINTETICA_REVERSE,2.752,0.8941,3515,199,1.837,1.1723,0.5723,100.0,97.1,0.529,0.638
cci_55_sft >= 70.300186|stoch_144_sft <= 49.124619,LONG,Ret_12,2.565,0.8887,3504,95,2.0,1.0838,0.5704,99.1,94.1,0.5547,0.7606
stoch_13_sft <= 3.27,LONG,SINTETICA_REVERSE,2.772,0.8951,3515,199,1.823,1.1736,0.5695,100.0,97.1,0.532,0.6346
stoch_13_sft <= 3.32,LONG,SINTETICA_REVERSE,2.776,0.895,3515,198,1.8185,1.1761,0.5694,100.0,97.1,0.5314,0.6464
stoch_13_sft <= 3.33,LONG,SINTETICA_REVERSE,2.776,0.895,3515,198,1.8185,1.1761,0.5694,100.0,97.1,0.5314,0.6464
cci_21_sft <= 78.928909|cci_48_sft >= 4.454145|willr_144_sft <= -50.890663,LONG,Ret_12,2.934,0.8848,1972,117,1.9259,1.0418,0.5664,99.5,90.6,0.5333,0.6468
cci_89_sft <= Close_sft|stoch_21_sft >= 9.05|stoch_144_sft <= 9.766804,LONG,Ret_12,17.058,0.9508,1836,85,0.7469,2.2894,0.5645,100.0,94.3,0.7382,0.6841
stoch_21_sft >= 9.01|stoch_144_sft <= 9.766804,LONG,Ret_12,17.058,0.9508,1836,85,0.7469,2.2894,0.5645,100.0,94.3,0.7382,0.6841
stoch_200_sft <= 25.870382|dow_sft >= 4.24|cci_48_sft >= -79.328735,LONG,Ret_12,7.28,0.9196,1061,78,1.1297,1.5121,0.5644,100.0,94.3,0.6343,0.7216
stoch_21_sft >= 94.405983|willr_200_sft <= -25.023977,LONG,Ret_12,2.478,0.8413,3473,101,1.8779,1.1962,0.562,99.7,90.2,0.5394,0.6171
cci_55_sft >= 70.300186|stoch_200_sft <= 48.789024,LONG,Ret_12,2.572,0.8901,3652,95,2.0,1.0555,0.5536,99.1,93.8,0.5418,0.7765
cci_144_sft <= 3.93|cci_89_sft >= Close_sft,LONG,Ret_12,3.291,0.9326,2492,94,1.6414,1.1517,0.5504,99.7,90.5,0.541,0.7544
stoch_120_sft <= 49.271656|cci_55_sft >= 70.300186|cci_21_sft >= Close_sft,LONG,Ret_12,2.587,0.9067,3652,89,2.0,1.0171,0.5434,99.2,94.1,0.5499,0.7104
willr_13_sft <= -87.190811|stoch_21_sft <= 15.360117,LONG,SINTETICA_REVERSE,2.321,0.9179,2171,423,0.8648,2.0474,0.543,100.0,90.9,0.5494,0.5649
stoch_8_sft <= 18.257568|cci_24_sft <= Close_sft|hour_sft >= 16.0,LONG,SINTETICA_REVERSE,2.026,0.9195,2112,465,0.7793,2.1867,0.5314,100.0,93.1,0.5601,0.6194
cci_144_sft <= Close_sft|cci_55_sft <= 128.145737|cci_89_sft >= Close_sft,LONG,Ret_12,3.398,0.9387,1777,86,1.6639,1.0417,0.5304,99.6,92.1,0.5398,0.7308
cci_24_sft >= 77.721397|stoch_200_sft <= 25.870382,LONG,Ret_12,5.572,0.9489,1832,76,1.1409,1.4423,0.5201,100.0,94.2,0.6399,0.6031
stoch_144_sft <= 49.124619|willr_24_sft >= -7.48,LONG,Ret_12,2.546,0.8862,3422,129,1.6584,1.1691,0.5153,99.7,90.7,0.5315,0.603
willr_13_sft >= -96.61557|stoch_144_sft <= 25.725092|cci_24_sft >= 77.721397,LONG,Ret_12,5.64,0.9464,1832,75,1.1229,1.4455,0.5123,100.0,94.2,0.6389,0.6031
cci_24_sft >= 77.721397|stoch_144_sft <= 25.725092,LONG,Ret_12,5.64,0.9464,1832,75,1.1229,1.4455,0.5123,100.0,94.2,0.6389,0.6031
cci_8_sft >= 9.33|cci_34_sft >= Close_sft|stoch_200_sft <= 25.870382,LONG,Ret_12,5.563,0.8669,1871,86,1.1027,1.5965,0.5083,100.0,94.1,0.6343,0.6329
stoch_200_sft <= 48.789024|stoch_34_sft >= 82.737236,LONG,Ret_12,2.909,0.9093,2335,77,1.9785,0.9057,0.5079,99.4,94.0,0.5359,0.6597
cci_144_sft <= Close_sft|stoch_21_sft >= Close_sft|cci_89_sft >= Close_sft,LONG,Ret_12,3.254,0.9374,1777,89,1.5873,1.0415,0.5065,99.6,90.7,0.5446,0.7318
cci_144_sft <= Close_sft|cci_89_sft >= 1.13,LONG,Ret_12,3.254,0.9374,1777,89,1.5873,1.0415,0.5065,99.6,90.7,0.5446,0.7318
stoch_34_sft >= 82.737236|willr_144_sft >= -91.178513|stoch_200_sft <= 48.789024,LONG,Ret_12,2.894,0.9103,2335,76,1.9682,0.9005,0.503,99.5,94.0,0.533,0.6597
cci_89_sft >= -0.179469|cci_144_sft <= Close_sft,LONG,Ret_12,3.375,0.9427,1777,90,1.5046,1.0735,0.4993,99.8,90.8,0.5493,0.7141
stoch_144_sft <= 49.124619|willr_24_sft >= -8.26|stoch_34_sft <= 82.737236,LONG,Ret_12,2.757,0.8683,3526,103,1.7385,1.093,0.4917,99.6,91.8,0.5473,0.6516
willr_120_sft <= -50.777798|stoch_34_sft >= 82.737236,LONG,Ret_12,3.827,0.8617,2247,79,1.7996,0.9793,0.478,99.7,93.9,0.5375,0.6611
stoch_55_sft <= 94.209213|willr_21_sft >= -87.179489|stoch_200_sft <= 10.547078,LONG,Ret_12,12.682,0.9401,1871,78,0.819,1.8112,0.4779,100.0,93.6,0.7194,0.6408
stoch_34_sft >= 82.737236|willr_144_sft <= -50.890663|willr_120_sft <= -5.74,LONG,Ret_12,4.022,0.8769,2154,79,1.6833,1.0133,0.4751,99.7,93.2,0.548,0.6802
stoch_34_sft >= 82.737236|willr_200_sft <= -51.135506,LONG,Ret_12,5.015,0.8777,2154,78,1.5491,1.0937,0.4746,99.9,93.4,0.5532,0.6841
willr_34_sft >= -97.080513|stoch_200_sft <= 10.547078|willr_21_sft >= -87.179489,LONG,Ret_12,12.791,0.9434,1871,77,0.8053,1.8176,0.4741,100.0,93.6,0.7188,0.6408
cci_5_sft <= -7.36|stoch_13_sft <= 3.16,LONG,SINTETICA_REVERSE,2.834,0.9113,3515,196,1.7361,0.9966,0.4701,99.9,97.5,0.5279,0.6117
dow_sft >= 5.47|stoch_120_sft <= 77.102669|willr_55_sft <= Close_sft,LONG,SINTETICA_REVERSE,1.847,0.694,3353,142,2.0,1.1171,0.4616,99.7,94.1,0.5355,0.5965
willr_144_sft >= -91.178513|stoch_144_sft <= 25.725092|cci_34_sft >= 6.15,LONG,Ret_12,5.936,0.9148,1865,84,0.9598,1.5552,0.4607,100.0,92.5,0.6196,0.5943
stoch_200_sft <= 48.789024|cci_21_sft >= 142.398697|willr_144_sft <= -10.147871,LONG,Ret_12,2.896,0.8323,1700,107,1.4133,1.1748,0.4576,99.8,90.3,0.6097,0.6008
stoch_34_sft >= 82.737236|willr_144_sft <= -23.649166,LONG,SINTETICA_REVERSE,2.27,0.9249,3562,180,1.5132,1.078,0.4527,99.5,92.3,0.5575,0.5243
stoch_34_sft >= 82.737236|stoch_120_sft <= 90.619415|willr_144_sft <= -23.649166,LONG,SINTETICA_REVERSE,2.696,0.9227,3562,177,1.3753,1.1469,0.4394,99.8,92.3,0.564,0.5248
stoch_89_sft >= 79.419746|willr_144_sft <= -23.649166,LONG,SINTETICA_REVERSE,3.543,0.9653,3414,108,1.1957,1.2308,0.4355,100.0,96.1,0.5672,0.601
stoch_144_sft <= 9.766804|cci_89_sft >= -149.45343|hour_sft <= 20.0,LONG,Ret_12,9.344,0.9626,1836,87,0.7447,1.7069,0.4249,100.0,91.4,0.6688,0.6619
stoch_8_sft <= 3.89,LONG,SINTETICA_REVERSE,2.188,0.7969,3120,195,2.0,0.8797,0.4211,99.9,97.0,0.5449,0.638
stoch_8_sft <= 3.92,LONG,SINTETICA_REVERSE,2.181,0.7931,3120,195,2.0,0.8781,0.4184,99.5,97.0,0.5428,0.638
stoch_8_sft <= 3.9,LONG,SINTETICA_REVERSE,2.178,0.7921,3120,195,2.0,0.8774,0.4175,99.5,97.0,0.5428,0.638
stoch_8_sft <= 3.91,LONG,SINTETICA_REVERSE,2.178,0.7921,3120,195,2.0,0.8774,0.4175,99.5,97.0,0.5428,0.638
cci_13_sft <= 4.65|stoch_8_sft <= 3.82|stoch_200_sft <= 88.034767,LONG,SINTETICA_REVERSE,2.142,0.8027,3120,193,2.0,0.8596,0.4145,99.7,96.9,0.5447,0.6633
stoch_8_sft <= 3.84|willr_8_sft <= -4.381694,LONG,SINTETICA_REVERSE,2.136,0.8019,3120,194,2.0,0.8578,0.4132,99.9,97.0,0.5422,0.6546
stoch_8_sft <= 18.257568|cci_8_sft >= -83.592087,LONG,SINTETICA_REVERSE,1.667,0.7618,3537,502,1.0917,1.5995,0.4091,100.0,92.7,0.5103,0.5603
willr_200_sft <= -25.023977|dow_sft >= 6.0,LONG,SINTETICA_REVERSE,2.036,0.8145,3003,126,1.4154,1.1414,0.4049,99.9,94.2,0.5535,0.5766
stoch_120_sft <= 49.271656|cci_55_sft >= 0.63|stoch_24_sft >= 81.681862,LONG,Ret_12,2.609,0.9094,2365,82,1.668,0.8416,0.4009,99.3,91.8,0.5309,0.5448
stoch_8_sft <= 4.01,LONG,SINTETICA_REVERSE,2.029,0.738,2449,198,2.0,0.873,0.399,99.5,96.8,0.5535,0.6219
stoch_8_sft <= 18.257568|hour_sft >= 16.0,LONG,SINTETICA_REVERSE,1.909,0.9074,2100,525,0.5873,2.1089,0.3957,100.0,90.9,0.554,0.5921
stoch_5_sft >= 9.884915|cci_24_sft <= -144.976379|hour_sft >= Close_sft,LONG,SINTETICA_REVERSE,3.007,0.9194,2224,297,1.4157,0.9488,0.3948,100.0,97.4,0.5449,0.5643
stoch_48_sft >= 50.550011|stoch_144_sft <= 49.124619|stoch_24_sft >= 81.681862,LONG,Ret_12,3.65,0.9515,1857,76,1.3381,0.9434,0.3946,99.9,91.8,0.5578,0.5448
hour_sft >= 16.0|cci_24_sft <= -144.976379,LONG,SINTETICA_REVERSE,3.375,0.9658,2137,184,1.0854,1.1227,0.3858,100.0,98.2,0.5901,0.6419
willr_120_sft <= Close_sft|cci_24_sft <= -144.976379|hour_sft >= 16.0,LONG,SINTETICA_REVERSE,3.375,0.9658,2137,184,1.0854,1.1227,0.3858,100.0,98.2,0.5901,0.6419
hour_sft >= 16.0|willr_5_sft <= -0.75|cci_24_sft <= -144.976379,LONG,SINTETICA_REVERSE,3.345,0.964,2137,183,1.0934,1.1121,0.384,100.0,98.2,0.5878,0.6419
dow_sft <= 5.0|willr_120_sft <= -50.777798|willr_34_sft >= -15.448543,LONG,Ret_12,3.549,0.9405,2153,79,1.2924,0.9485,0.3725,99.7,91.2,0.5356,0.6583
willr_24_sft >= -7.39|cci_8_sft <= 81.16996|willr_144_sft <= -23.649166,LONG,Ret_12,4.068,0.9258,1990,79,1.1208,1.0837,0.371,99.9,90.6,0.5505,0.6664
stoch_200_sft <= 25.870382|stoch_55_sft >= Close_sft|cci_48_sft >= -2.06,LONG,Ret_12,4.872,0.8554,2184,75,0.9921,1.3239,0.3702,100.0,93.2,0.6046,0.565
willr_34_sft >= -15.448543|willr_144_sft <= -50.890663|stoch_55_sft >= Close_sft,LONG,Ret_12,4.659,0.9529,2130,79,1.0656,1.1045,0.3683,100.0,91.2,0.5634,0.6583
stoch_8_sft <= 3.97,LONG,SINTETICA_REVERSE,2.01,0.7235,3134,197,2.0,0.8457,0.3674,99.2,96.8,0.5498,0.6311
willr_89_sft >= -50.290939|cci_120_sft <= -3.036405,LONG,SINTETICA_REVERSE,3.209,0.9062,2469,127,1.2702,1.0003,0.3659,99.6,92.4,0.5402,0.5396
hour_sft <= 20.0|willr_89_sft >= -50.290939|cci_120_sft <= -3.036405,LONG,SINTETICA_REVERSE,3.209,0.9062,2469,127,1.2702,1.0003,0.3659,99.6,92.4,0.5402,0.5396
willr_13_sft <= -96.61557|stoch_5_sft <= 23.676014,LONG,SINTETICA_REVERSE,2.342,0.8723,3014,361,1.4027,0.968,0.3645,100.0,94.9,0.551,0.5748
cci_5_sft >= Close_sft|cci_55_sft <= -147.826569,LONG,SINTETICA_REVERSE,3.288,0.9018,1994,78,1.639,0.7637,0.3627,100.0,98.5,0.5711,0.6505
stoch_200_sft <= 10.547078|stoch_24_sft >= 9.62,LONG,Ret_12,13.442,0.9632,1836,75,0.531,1.9061,0.3547,100.0,90.3,0.7176,0.6251
stoch_24_sft <= 46.792934|cci_5_sft <= -83.22168|stoch_24_sft <= 15.267533,LONG,SINTETICA_REVERSE,2.062,0.9377,1660,465,0.8444,1.2825,0.3524,100.0,91.0,0.5126,0.5718
willr_144_sft <= -10.147871|cci_55_sft <= -147.826569|cci_5_sft >= -0.53,LONG,SINTETICA_REVERSE,3.275,0.9015,1994,78,1.5746,0.7597,0.3473,100.0,98.4,0.5723,0.6275
cci_55_sft <= -147.826569|cci_5_sft >= -6.420994|cci_48_sft <= 73.932137,LONG,SINTETICA_REVERSE,3.336,0.9068,1994,78,1.5442,0.7676,0.3466,100.0,98.4,0.5775,0.6267
cci_5_sft >= -6.420994|stoch_34_sft <= 94.535637|cci_55_sft <= -147.826569,LONG,SINTETICA_REVERSE,3.336,0.9068,1994,78,1.5442,0.7676,0.3466,100.0,98.4,0.5775,0.6267
hour_sft >= Close_sft|stoch_120_sft <= 49.271656|cci_24_sft >= 143.578857,LONG,Ret_12,3.151,0.9009,1701,76,1.3899,0.8349,0.3466,99.4,90.6,0.611,0.6567
cci_5_sft >= -2.55|cci_55_sft <= -147.826569,LONG,SINTETICA_REVERSE,3.299,0.9037,1994,78,1.5542,0.7643,0.346,100.0,98.4,0.5734,0.6267
cci_8_sft <= Close_sft|cci_48_sft >= Close_sft|willr_120_sft <= -50.777798,LONG,Ret_12,3.792,0.6632,3589,101,1.6669,1.0491,0.3457,99.6,91.5,0.5272,0.6648
cci_24_sft <= -144.976379|willr_5_sft <= -4.950778|hour_sft >= 12.0,LONG,SINTETICA_REVERSE,3.187,0.9681,2041,231,1.0027,1.0722,0.3456,100.0,95.5,0.5801,0.5815
cci_144_sft <= -1.47|willr_89_sft >= -50.290939,LONG,SINTETICA_REVERSE,3.436,0.9042,3135,114,1.1005,1.0991,0.3411,99.9,91.0,0.5131,0.5451
willr_200_sft <= -74.676483|hour_sft >= 12.0|cci_8_sft <= -133.628448,LONG,SINTETICA_REVERSE,9.158,0.913,2425,92,1.689,0.7003,0.3377,100.0,99.1,0.606,0.6887
stoch_89_sft >= 79.419746|willr_200_sft <= -25.023977,LONG,SINTETICA_REVERSE,2.626,0.9333,3553,115,1.1727,1.007,0.3368,100.0,95.8,0.5638,0.61
cci_120_sft <= 1.33|willr_89_sft >= -50.290939,LONG,SINTETICA_REVERSE,2.936,0.8723,2874,118,1.2527,0.9777,0.3334,99.1,91.3,0.5226,0.5517
stoch_89_sft <= 79.419746|willr_89_sft >= -50.290939|cci_120_sft <= -3.036405,LONG,SINTETICA_REVERSE,3.197,0.8717,2469,125,1.3331,0.905,0.3331,99.3,92.1,0.5439,0.5197
willr_89_sft >= -50.290939|cci_120_sft <= Close_sft,LONG,SINTETICA_REVERSE,3.208,0.8827,2469,118,1.1781,0.9957,0.3309,99.3,90.3,0.5309,0.5431
willr_89_sft >= -50.290939|cci_144_sft <= Close_sft|cci_89_sft >= -59.380894,LONG,SINTETICA_REVERSE,3.118,0.8917,2491,111,1.1344,0.9943,0.322,99.5,92.7,0.501,0.5537
willr_8_sft <= -96.073463|stoch_8_sft <= 8.87,LONG,SINTETICA_REVERSE,2.264,0.8538,2355,296,1.2836,0.9161,0.3208,100.0,94.8,0.5449,0.6267
stoch_5_sft <= 23.676014|dow_sft >= 4.96,LONG,SINTETICA_REVERSE,2.225,0.8897,1253,263,1.0237,0.9942,0.3205,99.9,91.5,0.5665,0.5925
stoch_5_sft <= 23.676014|dow_sft >= 5.0,LONG,SINTETICA_REVERSE,2.225,0.8897,1253,263,1.0237,0.9942,0.3205,99.9,91.5,0.5665,0.5925
dow_sft >= 5.0|willr_144_sft <= -23.649166|cci_21_sft >= Close_sft,LONG,SINTETICA_REVERSE,2.688,0.9598,2296,166,0.7395,1.325,0.3175,100.0,92.2,0.5582,0.5855
stoch_13_sft <= 5.50324|cci_24_sft >= -144.976379,LONG,SINTETICA_REVERSE,1.835,0.8115,3745,225,1.4784,0.8769,0.3142,99.8,97.2,0.5432,0.6168
stoch_21_sft >= 0.09|cci_24_sft >= -144.976379|stoch_13_sft <= 5.50324,LONG,SINTETICA_REVERSE,1.835,0.8115,3745,225,1.4784,0.8769,0.3142,99.8,97.2,0.5432,0.6168
willr_89_sft >= -50.290939|cci_144_sft <= Close_sft,LONG,SINTETICA_REVERSE,3.484,0.9079,3135,117,0.9896,1.1087,0.3136,99.7,90.3,0.5244,0.5383
willr_89_sft >= -50.290939|stoch_120_sft <= 90.619415|cci_144_sft <= Close_sft,LONG,SINTETICA_REVERSE,3.484,0.9079,3135,117,0.9896,1.1087,0.3136,99.7,90.3,0.5244,0.5383
stoch_144_sft <= 49.124619|stoch_13_sft >= 16.14263|cci_34_sft >= 76.276718,LONG,SINTETICA_REVERSE,2.42,0.8589,2719,152,1.5572,0.7484,0.31,99.4,94.1,0.5173,0.52
willr_89_sft >= -50.290939|stoch_144_sft <= 49.124619,LONG,SINTETICA_REVERSE,4.085,0.9607,1133,135,0.8121,1.0724,0.3073,100.0,95.7,0.5441,0.5535
cci_24_sft <= -144.976379|willr_34_sft >= -97.080513|hour_sft >= 4.0,LONG,SINTETICA_REVERSE,2.839,0.9347,2113,265,1.4786,0.6908,0.3064,99.2,94.3,0.5596,0.5445
willr_89_sft >= -50.290939|cci_144_sft <= -6.84,LONG,SINTETICA_REVERSE,3.817,0.9369,3537,119,0.9945,1.0156,0.2934,99.9,90.5,0.5362,0.5292
willr_89_sft >= -50.290939|cci_144_sft <= -5.35,LONG,SINTETICA_REVERSE,3.721,0.938,3537,116,0.9857,1.0161,0.2915,99.8,90.6,0.5396,0.5522
willr_48_sft >= -49.613716|stoch_144_sft <= 49.124619,LONG,SINTETICA_REVERSE,3.229,0.8873,2288,198,0.8649,1.1407,0.2905,99.8,91.6,0.5169,0.5399
cci_144_sft <= -4.96|willr_89_sft >= -50.290939,LONG,SINTETICA_REVERSE,3.696,0.9382,3537,115,0.9767,1.0165,0.2892,99.7,90.6,0.5358,0.5522
cci_120_sft <= -3.036405|stoch_89_sft >= 49.695614,LONG,SINTETICA_REVERSE,3.288,0.8579,2344,147,0.9768,1.0381,0.2844,99.8,90.5,0.5343,0.5482
willr_8_sft >= -86.164627|cci_55_sft <= -147.826569|willr_89_sft >= -95.89949,LONG,SINTETICA_REVERSE,2.634,0.8577,2132,120,1.978,0.5312,0.2842,99.0,97.9,0.5154,0.5698
dow_sft >= 5.0|stoch_34_sft >= Close_sft|stoch_8_sft <= 18.257568,LONG,SINTETICA_REVERSE,1.948,0.8959,3153,248,1.0312,0.9806,0.2839,100.0,92.4,0.5434,0.6256
cci_144_sft <= -2.175368|willr_89_sft >= -50.290939,LONG,SINTETICA_REVERSE,3.449,0.9102,3540,113,0.918,1.0408,0.2716,99.7,90.5,0.5194,0.5368
