Entry,Side,Exit,PF,R2,Stag_Active,Trades,OER,UI,Health,Monkey,Monkey_OOS,XS_IS,XS_OOS
mom_120_sft <= -0.03868|mfi_13_sft <= 61.757072|cmo_120_sft <= Close_sft,LONG,SINTETICA_REVERSE,28.768,0.9893,1531,114,0.9201,3.7573,1.1895,100.0,95.5,0.7174,0.7644
roc_120_sft <= -3.342182|force_120_sft <= 3.52,LONG,SINTETICA_REVERSE,17.576,0.9841,1537,114,0.8376,4.1107,1.1892,100.0,94.2,0.7103,0.7177
roc_120_sft <= -3.342182|cmo_13_sft <= 43.633484|mfi_48_sft >= 42.659725,LONG,SINTETICA_REVERSE,37.51,0.9882,1422,101,0.8301,4.0715,1.1858,100.0,95.6,0.7306,0.7293
mfi_5_sft <= 49.342213|rsi_8_sft >= 20.816582|roc_120_sft <= -3.342182,LONG,Ret_12,13.929,0.9874,1637,88,0.9383,3.7129,1.1833,100.0,94.2,0.775,0.8273
force_21_sft >= -22.37183|mom_120_sft <= -0.03868|roc_13_sft <= 2.959393,LONG,Ret_12,9.238,0.9875,3251,78,1.2896,3.0261,1.1819,100.0,95.3,0.7008,0.8131
cmo_13_sft <= 2.95|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,22.857,0.9846,1537,115,0.9969,3.4845,1.1799,100.0,95.6,0.6998,0.6954
mfi_5_sft <= 10.920675|mom_120_sft <= -0.01699,LONG,Ret_12,6.203,0.9822,754,121,1.3435,2.399,1.1797,100.0,91.0,0.6516,0.7011
mfi_144_sft <= 49.030098|mfi_34_sft >= 5.09|rsi_144_sft <= 48.051632,LONG,SINTETICA_REVERSE,11.925,0.9594,655,171,1.1356,2.8042,1.1776,100.0,90.6,0.6558,0.6977
mfi_144_sft <= 49.030098|cmo_144_sft <= -3.896738,LONG,SINTETICA_REVERSE,11.925,0.9594,655,171,1.1356,2.8042,1.1776,100.0,90.6,0.6558,0.6977
force_21_sft >= Close_sft|roc_120_sft <= -1.507078|mom_55_sft <= Close_sft,LONG,SINTETICA_REVERSE,7.57,0.9733,742,163,1.1835,2.7069,1.1756,100.0,95.2,0.5982,0.6143
mfi_144_sft >= 6.09|mom_120_sft <= -0.03868|force_120_sft <= Close_sft,LONG,SINTETICA_REVERSE,15.726,0.9846,1537,106,0.995,3.4763,1.175,100.0,95.5,0.7255,0.7674
mom_120_sft <= -0.03868|force_5_sft <= 30.58724,LONG,SINTETICA_REVERSE,14.571,0.9871,1706,155,0.9118,3.7913,1.1707,100.0,96.7,0.7134,0.7351
roc_120_sft <= -1.507078|mfi_5_sft <= 10.920675,LONG,Ret_12,6.25,0.9791,824,121,1.3134,2.4611,1.1659,100.0,90.5,0.6514,0.7122
roc_89_sft <= -5.97|force_55_sft <= 31.711349,LONG,SINTETICA_REVERSE,9.974,0.9548,3221,79,1.7964,2.2586,1.1654,100.0,94.3,0.6715,0.723
mom_48_sft <= -0.05927|mom_21_sft <= -0.01306,LONG,SINTETICA_REVERSE,17.421,0.9799,3100,75,1.6703,2.3456,1.165,100.0,95.4,0.6772,0.742
force_120_sft <= -9.966253|roc_24_sft <= -1.246161,LONG,SINTETICA_REVERSE,6.051,0.9149,997,158,1.6865,2.1394,1.1644,100.0,90.9,0.6174,0.7424
roc_144_sft <= -3.414866|roc_55_sft <= 5.114913,LONG,SINTETICA_REVERSE,3.992,0.9452,1671,117,2.0,1.8904,1.1633,100.0,94.9,0.5918,0.7807
mom_120_sft <= -0.03868|force_21_sft <= -5.0,LONG,SINTETICA_REVERSE,22.846,0.9864,1843,110,1.1102,3.169,1.1575,100.0,96.4,0.711,0.8
roc_200_sft <= -5.82|mom_24_sft >= -9.67|rsi_48_sft >= Close_sft,LONG,SINTETICA_REVERSE,12.965,0.9742,2369,82,1.8624,2.0439,1.1572,100.0,96.4,0.6584,0.8008
mom_120_sft <= -0.03868|force_21_sft <= -1.263847,LONG,SINTETICA_REVERSE,20.712,0.9793,1844,114,1.0799,3.2676,1.1553,100.0,96.1,0.6971,0.8072
mom_120_sft <= -0.03868|mom_8_sft <= 0.02513|roc_120_sft <= 1.618074,LONG,SINTETICA_REVERSE,23.88,0.9848,1469,120,0.8127,4.0726,1.1547,100.0,95.6,0.7582,0.7744
roc_55_sft <= -4.954921|mfi_34_sft <= 56.831467,LONG,SINTETICA_REVERSE,18.422,0.9603,1859,90,1.6165,2.2831,1.1503,100.0,94.2,0.651,0.7494
rsi_8_sft >= 20.816582|mom_120_sft <= -0.03868,LONG,SINTETICA_REVERSE,10.928,0.9752,1639,122,0.8917,3.8223,1.1491,100.0,95.1,0.6411,0.785
mfi_89_sft <= 53.894596|mom_55_sft <= -0.05761|mfi_55_sft >= -7.65,LONG,SINTETICA_REVERSE,18.747,0.968,1859,91,1.5677,2.3263,1.1479,100.0,95.5,0.6707,0.7289
mfi_89_sft <= 53.894596|mom_55_sft <= -0.05761,LONG,SINTETICA_REVERSE,18.747,0.968,1859,91,1.5677,2.3263,1.1479,100.0,95.5,0.6707,0.7289
mom_24_sft <= -0.01428|force_120_sft <= -9.966253,LONG,SINTETICA_REVERSE,6.197,0.913,1029,156,1.668,2.1448,1.1477,100.0,91.4,0.631,0.7272
roc_120_sft <= -3.342182|rsi_48_sft <= 45.427471,LONG,SINTETICA_REVERSE,84.594,0.9898,1537,87,1.0407,3.242,1.1476,100.0,95.5,0.7319,0.7014
roc_120_sft <= -3.342182|roc_120_sft <= -1.507078|mfi_120_sft <= 53.298817,LONG,SINTETICA_REVERSE,19.506,0.9838,1711,106,0.8326,4.0447,1.1468,100.0,94.2,0.7095,0.714
force_5_sft <= 30.58724|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,15.106,0.987,1706,160,0.8629,3.8981,1.1453,100.0,95.9,0.7068,0.714
mfi_5_sft <= 70.142014|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,13.893,0.9842,1108,152,0.7198,4.3225,1.1441,100.0,95.8,0.6846,0.7374
roc_200_sft <= -5.83|mfi_5_sft >= -4.2,LONG,SINTETICA_REVERSE,12.843,0.9727,2369,81,1.8415,2.0424,1.1424,100.0,96.4,0.6583,0.8008
mfi_200_sft <= 52.154392|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,18.855,0.9827,1704,100,0.8489,3.959,1.1416,100.0,94.5,0.7087,0.7371
roc_120_sft <= -3.342182|roc_200_sft <= -0.189906,LONG,SINTETICA_REVERSE,24.41,0.9909,1537,105,0.7986,4.0877,1.1411,100.0,94.1,0.7329,0.7145
mfi_13_sft >= 8.89|mom_120_sft <= -0.03868|force_55_sft <= Close_sft,LONG,SINTETICA_REVERSE,18.156,0.9829,1537,109,0.9454,3.5378,1.1398,100.0,95.5,0.7199,0.7469
mfi_21_sft <= 59.071575|cmo_55_sft <= -5.16|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,35.398,0.992,1537,106,1.0198,3.2697,1.1388,100.0,95.6,0.73,0.7278
roc_120_sft <= -1.507078|cmo_8_sft >= 2.08|cmo_5_sft >= -9.42,LONG,SINTETICA_REVERSE,11.1,0.9749,1260,178,1.156,2.8831,1.1374,100.0,92.8,0.6123,0.5225
force_21_sft <= -6.38|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,24.079,0.9868,1249,113,1.0108,3.2145,1.1367,100.0,95.5,0.7089,0.7724
mfi_120_sft >= 48.970642|roc_120_sft <= -1.507078,LONG,SINTETICA_REVERSE,11.728,0.9759,1832,130,1.0039,3.4324,1.1323,100.0,90.4,0.602,0.6978
mom_89_sft <= -0.05636|cmo_48_sft <= -6.24,LONG,SINTETICA_REVERSE,17.899,0.9646,1724,75,1.4133,2.5105,1.1314,100.0,93.9,0.6489,0.7289
roc_120_sft <= -3.342182|force_21_sft <= -3.09,LONG,SINTETICA_REVERSE,19.889,0.9837,1844,118,1.0466,3.2751,1.1303,100.0,95.5,0.6926,0.7748
force_55_sft <= Close_sft|mom_120_sft <= -0.03868,LONG,SINTETICA_REVERSE,18.546,0.9819,1537,108,0.9291,3.5605,1.128,100.0,95.5,0.7283,0.7469
cmo_8_sft <= 3.95|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,19.293,0.9823,1537,117,1.0253,3.2513,1.1268,100.0,95.9,0.7088,0.6947
roc_13_sft >= Close_sft|roc_120_sft <= -1.507078,LONG,SINTETICA_REVERSE,16.354,0.9721,1667,79,1.776,1.9921,1.1267,100.0,96.2,0.635,0.7267
roc_120_sft <= -3.342182|force_21_sft <= 9.8,LONG,SINTETICA_REVERSE,20.512,0.9857,1112,124,0.8282,3.7542,1.1261,100.0,95.3,0.7284,0.7308
mom_120_sft <= -0.03868|roc_144_sft >= -3.414866,LONG,SINTETICA_REVERSE,21.744,0.9801,1638,100,0.8982,3.7015,1.1256,100.0,96.4,0.719,0.7598
force_13_sft <= 5.16|mom_120_sft <= -0.03868,LONG,SINTETICA_REVERSE,18.869,0.9816,1711,116,1.0298,3.2827,1.1252,100.0,95.9,0.7318,0.788
roc_120_sft <= -2.51|cmo_5_sft >= Close_sft|mfi_120_sft >= Close_sft,LONG,SINTETICA_REVERSE,14.112,0.9702,1537,126,1.2717,2.691,1.1228,100.0,94.4,0.6136,0.6139
force_120_sft <= Close_sft|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,15.867,0.9832,1537,110,0.9058,3.6168,1.1214,100.0,94.1,0.7178,0.7412
roc_200_sft <= -5.43,LONG,SINTETICA_REVERSE,12.748,0.977,2509,89,1.744,2.1111,1.1183,100.0,94.8,0.6067,0.7073
mfi_13_sft >= 36.192547|mom_120_sft <= -0.01699|force_34_sft >= Close_sft,LONG,SINTETICA_REVERSE,6.266,0.9753,1384,141,1.5944,2.1254,1.1171,100.0,95.2,0.5805,0.6771
roc_89_sft <= -4.839618|roc_55_sft <= Close_sft|mfi_120_sft <= 56.651295,LONG,SINTETICA_REVERSE,9.131,0.9602,2503,75,1.546,2.4025,1.1167,100.0,93.7,0.6423,0.7833
force_21_sft <= -1.263847|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,19.967,0.9792,1844,120,1.0057,3.3686,1.116,100.0,95.5,0.683,0.7817
force_13_sft >= 22.339104|mom_120_sft <= -0.01699,LONG,SINTETICA_REVERSE,7.024,0.9759,1836,125,1.6805,2.0945,1.1142,100.0,95.7,0.5841,0.6943
roc_120_sft <= -3.342182|roc_200_sft <= -2.157084,LONG,SINTETICA_REVERSE,70.56,0.9879,1541,76,1.019,3.2084,1.1115,100.0,96.4,0.7369,0.8108
roc_120_sft <= -3.342182|mom_21_sft <= 0.0457|rsi_48_sft <= 45.427471,LONG,SINTETICA_REVERSE,83.666,0.9894,1537,86,1.026,3.1764,1.1095,100.0,95.2,0.7289,0.6924
force_34_sft <= -1.434289|rsi_120_sft >= Close_sft|mom_120_sft <= -0.03868,LONG,SINTETICA_REVERSE,23.12,0.98,1537,107,0.9814,3.337,1.1088,100.0,95.1,0.6986,0.7727
roc_120_sft <= -3.342182|force_24_sft <= Close_sft,LONG,SINTETICA_REVERSE,18.341,0.9858,1117,118,0.8978,3.4381,1.108,100.0,95.6,0.6981,0.7336
force_55_sft >= -1.436481|mom_120_sft <= -0.01699,LONG,SINTETICA_REVERSE,6.403,0.9546,1699,128,1.4497,2.4205,1.1076,100.0,93.9,0.5918,0.653
force_48_sft >= Close_sft|mom_120_sft <= -0.01699,LONG,SINTETICA_REVERSE,6.864,0.9617,1345,121,1.4451,2.3337,1.1072,100.0,95.5,0.5965,0.6561
mom_120_sft <= -0.01699|cmo_34_sft >= -12.180941|force_21_sft >= -58.088409,LONG,SINTETICA_REVERSE,6.984,0.9797,1568,210,1.1312,2.9295,1.1048,100.0,90.6,0.5923,0.6239
roc_8_sft <= 2.251098|mom_120_sft <= -0.03868,LONG,SINTETICA_REVERSE,23.881,0.9864,1469,119,0.7737,4.0591,1.1035,100.0,96.4,0.7578,0.7814
rsi_120_sft <= 47.768295|roc_55_sft <= -4.954921|mfi_34_sft <= 63.330288,LONG,SINTETICA_REVERSE,20.169,0.9624,1859,75,1.4846,2.3564,1.0984,100.0,94.5,0.6346,0.7695
mfi_24_sft >= Close_sft|roc_89_sft <= -6.03|mom_34_sft <= 0.05308,LONG,SINTETICA_REVERSE,11.526,0.9478,3221,75,1.5575,2.4519,1.0976,100.0,94.3,0.6601,0.7235
mom_24_sft <= -0.0516|roc_55_sft <= -1.760249|roc_144_sft <= Close_sft,LONG,SINTETICA_REVERSE,6.23,0.9654,3320,77,2.0,1.9059,1.0969,100.0,96.4,0.68,0.8339
force_24_sft <= Close_sft|rsi_120_sft <= 52.170246|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,17.97,0.9863,1117,117,0.9033,3.3754,1.0945,100.0,95.6,0.6973,0.7326
roc_144_sft <= Close_sft|mfi_89_sft >= 39.951752|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,15.354,0.9765,1553,112,0.8961,3.5859,1.092,100.0,95.2,0.6979,0.6798
mom_120_sft <= -0.03868|mom_5_sft >= 0.00416,LONG,SINTETICA_REVERSE,19.119,0.9773,2306,75,2.0,1.7874,1.0902,100.0,97.8,0.6728,0.7972
roc_200_sft <= -5.48,LONG,SINTETICA_REVERSE,16.58,0.9757,2509,87,1.6639,2.149,1.0874,100.0,94.8,0.6353,0.7059
