Entry,Side,Exit,PF,R2,Stag_Active,Trades,OER,UI,Health,Monkey,Monkey_OOS,XS_IS,XS_OOS
slope_200_sft >= 0.084803|aroon_34_sft >= -7.09,SHORT,SINTETICA_REVERSE,47.588,0.9768,2861,81,0.7221,2.207,0.5125,100.0,93.5,0.7053,0.5565
efficiency_48_sft >= 0.029257|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,24.095,0.9719,2861,83,0.7523,2.1386,0.5122,100.0,93.1,0.6918,0.5303
minus_di_5_sft <= 40.297184|aroon_120_sft >= 72.5,SHORT,SINTETICA_REVERSE,29.787,0.9607,1896,91,0.9642,1.6365,0.5101,100.0,96.2,0.7382,0.6378
slope_34_sft >= 0.122054|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,38.183,0.9667,2861,82,0.7418,2.166,0.5097,100.0,93.4,0.6864,0.5857
linreg_120_sft >= 0.000495|aroon_21_sft <= 52.380951,SHORT,Ret_12,20.19,0.9898,3272,83,0.5953,2.5952,0.508,100.0,90.9,0.7009,0.5514
slope_200_sft >= 0.084803|adx_48_sft >= 9.407929|efficiency_144_sft >= -5.92,SHORT,SINTETICA_REVERSE,35.793,0.9761,2861,78,0.7418,2.1352,0.5074,100.0,92.5,0.7086,0.5815
efficiency_200_sft >= 0.007052|slope_200_sft >= 0.084803|trix_144_sft <= 4.09,SHORT,SINTETICA_REVERSE,32.842,0.9668,2861,79,0.7563,2.1179,0.5071,100.0,92.5,0.6958,0.5728
aroon_120_sft >= 72.5|macdh_34_sft <= 0.000766,SHORT,Ret_12,7.562,0.9716,1654,76,1.0678,1.4386,0.5068,100.0,94.2,0.7294,0.6449
slope_24_sft >= 0.138356|aroon_144_sft >= ema_8_sft,SHORT,SINTETICA_REVERSE,8.816,0.9723,916,141,0.5282,2.4539,0.5052,100.0,90.4,0.6818,0.6615
slope_24_sft >= 0.138356|aroon_144_sft >= ema_120_sft,SHORT,SINTETICA_REVERSE,8.816,0.9723,916,141,0.5282,2.4539,0.5052,100.0,90.4,0.6818,0.6615
slope_24_sft >= 0.138356|aroon_144_sft >= ema_144_sft,SHORT,SINTETICA_REVERSE,8.816,0.9723,916,141,0.5282,2.4539,0.5052,100.0,90.4,0.6818,0.6615
efficiency_200_sft <= ema_8_sft|trix_24_sft >= 0.078235|slope_24_sft >= -0.148641,SHORT,Ret_12,8.695,0.948,1808,82,0.7863,1.959,0.505,100.0,91.6,0.6989,0.6726
macdh_200_sft >= 0.000535|plus_di_5_sft >= 12.676023,SHORT,SINTETICA_REVERSE,106.341,0.9721,1719,76,0.6226,2.3221,0.5038,100.0,93.1,0.7135,0.6347
trix_5_sft >= 0.056519|ema_24_sft >= ema_144_sft|aroon_144_sft >= -5.36,SHORT,SINTETICA_REVERSE,14.108,0.9703,726,115,0.5654,2.2328,0.5029,100.0,92.1,0.7209,0.7068
slope_200_sft >= 0.084803|slope_5_sft >= -0.786882,SHORT,SINTETICA_REVERSE,22.668,0.9829,2877,93,0.7236,2.1485,0.5026,100.0,92.9,0.7022,0.5434
aroon_200_sft >= -24.5|linreg_144_sft >= 0.00033,SHORT,Ret_12,4.778,0.9781,3403,87,0.8087,1.9945,0.5017,100.0,90.2,0.659,0.5468
linreg_120_sft >= 0.000244|trix_34_sft >= 0.051761,SHORT,Ret_12,14.708,0.9877,2284,79,0.7361,2.026,0.4978,100.0,93.3,0.723,0.5116
minus_di_5_sft <= 58.943604|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,29.332,0.9815,2861,87,0.7063,2.1737,0.4975,100.0,92.8,0.6943,0.5763
aroon_24_sft >= -83.333336|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7075,2.1848,0.4972,100.0,91.9,0.6982,0.5892
slope_200_sft >= 0.084803|minus_di_34_sft <= 36.07122,SHORT,SINTETICA_REVERSE,33.033,0.9748,2861,81,0.7086,2.175,0.4958,100.0,91.8,0.6978,0.5813
slope_48_sft >= 0.101706|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.857,0.9664,2861,79,0.7306,2.1335,0.4952,100.0,93.5,0.6928,0.5714
plus_di_120_sft >= 36.354355|adx_200_sft >= 3.24,SHORT,SINTETICA_REVERSE,8.535,0.9208,3265,80,1.1163,1.5524,0.4946,100.0,92.6,0.6132,0.5939
plus_di_120_sft >= 36.354355|adx_120_sft >= 4.733517,SHORT,SINTETICA_REVERSE,8.662,0.9211,3265,80,1.102,1.569,0.4942,100.0,92.6,0.6223,0.5939
trix_34_sft >= 0.051761|trix_8_sft <= 0.049396,SHORT,Ret_12,7.298,0.9193,2292,76,1.5571,1.0906,0.4941,100.0,93.2,0.6006,0.5768
aroon_89_sft >= ema_21_sft|macdh_24_sft <= -0.00097|plus_di_55_sft >= 31.150476,SHORT,SINTETICA_REVERSE,6.177,0.8127,1912,77,2.0,0.9506,0.4941,99.9,94.2,0.5969,0.5282
aroon_8_sft <= 87.5|ema_13_sft <= 1.200927|trix_48_sft >= 0.032528,SHORT,Ret_12,9.509,0.9817,2280,77,0.7871,1.9018,0.493,100.0,90.8,0.7005,0.5347
plus_di_144_sft >= 31.922911|macdh_24_sft <= -0.00097,SHORT,SINTETICA_REVERSE,4.074,0.8942,3282,115,1.8838,0.9755,0.492,99.9,91.7,0.5746,0.4403
efficiency_89_sft >= 0.184314|macdh_55_sft >= 0.000595,SHORT,SINTETICA_REVERSE,11.812,0.9874,1121,87,0.7855,1.7162,0.4914,100.0,92.2,0.6472,0.5597
aroon_13_sft >= -84.615387|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,22.247,0.9789,2861,91,0.7026,2.1595,0.4906,100.0,93.1,0.6906,0.5549
minus_di_8_sft >= 24.873684|trix_24_sft >= 0.078235,SHORT,Ret_12,6.298,0.901,2075,78,1.1752,1.4172,0.4906,100.0,93.6,0.5847,0.5593
ema_55_sft <= 1.19381|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.755,0.9618,2861,75,0.7748,1.9905,0.4843,100.0,92.6,0.676,0.5728
trix_48_sft >= -0.015821|adx_13_sft >= 39.315754|ema_48_sft <= ema_5_sft,SHORT,SINTETICA_REVERSE,22.808,0.9725,1115,78,0.7719,1.7381,0.483,100.0,93.7,0.71,0.7521
trix_48_sft >= -0.000983|macdh_48_sft >= 0.00064|slope_144_sft >= -0.049753,SHORT,SINTETICA_REVERSE,66.403,0.9792,729,93,0.5108,2.3159,0.4828,100.0,90.9,0.719,0.681
ema_55_sft >= 1.091673|trix_24_sft >= 0.078235,SHORT,Ret_12,6.374,0.9449,2293,80,1.0349,1.5135,0.4827,100.0,91.7,0.6572,0.6242
trix_21_sft >= -0.034264|aroon_144_sft >= 61.111111,SHORT,Ret_12,5.611,0.9602,1793,75,1.0011,1.4758,0.4792,100.0,91.5,0.6879,0.6278
trix_24_sft >= 0.078235|minus_di_21_sft >= 22.67219,SHORT,Ret_12,6.721,0.9132,3289,80,1.1558,1.4648,0.4775,100.0,93.7,0.611,0.6109
efficiency_5_sft <= 0.95757|aroon_144_sft >= 61.111111,SHORT,SINTETICA_REVERSE,2.935,0.9668,1806,90,1.1086,1.3316,0.4774,100.0,93.5,0.6676,0.7236
trix_48_sft >= 0.01754|efficiency_8_sft >= 0.874644|trix_200_sft >= -2.91,SHORT,Ret_12,9.531,0.9842,3003,82,0.8088,1.8516,0.476,100.0,93.4,0.6966,0.6924
adx_48_sft >= -3.71|plus_di_55_sft >= 39.397358|trix_89_sft >= -0.01277,SHORT,SINTETICA_REVERSE,31.498,0.9768,1824,75,0.731,1.9046,0.4737,100.0,94.2,0.6667,0.6368
efficiency_48_sft <= 0.311937|trix_89_sft >= 0.014626,SHORT,Ret_12,2.416,0.8692,3297,77,2.0,0.9124,0.4732,99.5,92.9,0.5695,0.6265
macdh_120_sft >= 0.000894|slope_8_sft >= -0.720792,SHORT,SINTETICA_REVERSE,115.982,0.9863,1785,75,0.6104,2.196,0.4728,100.0,92.9,0.752,0.6341
trix_48_sft >= 0.01754|minus_di_21_sft <= 22.67219,SHORT,SINTETICA_REVERSE,14.534,0.9261,1200,81,0.8276,1.6894,0.4708,100.0,91.1,0.6938,0.6885
aroon_144_sft >= 61.111111|slope_120_sft >= -0.139054,SHORT,Ret_12,2.877,0.9561,1793,98,1.1175,1.3094,0.4681,100.0,90.7,0.628,0.5991
plus_di_200_sft >= 32.043438|macdh_24_sft <= -0.00097,SHORT,SINTETICA_REVERSE,2.549,0.8897,3427,118,2.0,0.8831,0.4666,99.5,92.9,0.5672,0.4989
efficiency_89_sft >= 0.011542|plus_di_144_sft >= 36.004799,SHORT,SINTETICA_REVERSE,13.388,0.9047,3271,93,0.9852,1.6692,0.4661,100.0,92.6,0.6263,0.6338
trix_200_sft <= 0.008616|plus_di_120_sft >= 36.354355,SHORT,SINTETICA_REVERSE,9.473,0.9356,3265,76,1.0123,1.5744,0.4661,100.0,92.5,0.629,0.565
macdh_34_sft >= 0.000766|aroon_144_sft >= ema_120_sft,SHORT,SINTETICA_REVERSE,7.086,0.9788,914,93,0.6337,1.9249,0.4661,100.0,93.1,0.6902,0.7205
efficiency_200_sft >= 0.076947|linreg_34_sft >= 0.000552,SHORT,SINTETICA_REVERSE,39.378,0.9757,1303,78,0.7449,1.7527,0.4634,100.0,94.5,0.6777,0.653
trix_5_sft <= ema_48_sft|plus_di_144_sft >= 36.004799,SHORT,SINTETICA_REVERSE,10.679,0.9235,3395,89,1.0591,1.5125,0.4584,100.0,92.6,0.605,0.6338
efficiency_48_sft >= 0.029257|aroon_144_sft >= 61.111111,SHORT,SINTETICA_REVERSE,3.331,0.9684,1905,78,1.2362,1.1562,0.4558,100.0,92.4,0.674,0.6305
aroon_55_sft >= -74.545456|ema_13_sft >= 1.063651|slope_55_sft >= 0.263,SHORT,SINTETICA_REVERSE,14.075,0.9586,1677,85,0.7176,1.8752,0.4554,100.0,90.6,0.6487,0.5841
ema_21_sft >= 1.064261|macdh_89_sft >= -0.001249|plus_di_34_sft >= 42.544918,SHORT,SINTETICA_REVERSE,16.876,0.967,1824,96,0.7224,1.8655,0.4546,100.0,92.9,0.6205,0.6131
efficiency_13_sft <= 0.371546|aroon_144_sft >= 61.111111,SHORT,SINTETICA_REVERSE,3.463,0.9046,1799,93,2.0,0.7762,0.4527,99.9,95.6,0.6611,0.6033
minus_di_48_sft <= 24.211508|aroon_55_sft >= 41.81818,SHORT,SINTETICA_REVERSE,19.89,0.9609,671,92,0.6397,1.8041,0.4526,100.0,92.6,0.7168,0.6947
efficiency_48_sft >= 0.311937|macdh_144_sft >= 0.000326|minus_di_120_sft <= 30.014061,SHORT,SINTETICA_REVERSE,29.344,0.9695,1306,91,0.645,1.9516,0.4519,100.0,91.7,0.7072,0.6394
linreg_144_sft >= 0.000162|ema_5_sft <= Close_sft|macdh_55_sft >= 6e-06,SHORT,SINTETICA_REVERSE,14.591,0.9703,1281,90,0.8371,1.5355,0.4488,100.0,95.6,0.6502,0.6228
trix_24_sft >= 0.078235|trix_8_sft <= 0.170765,SHORT,Ret_12,11.812,0.9358,1850,80,0.966,1.4692,0.4483,100.0,93.0,0.6518,0.6663
adx_200_sft >= 2.752116|aroon_144_sft >= 61.111111,SHORT,Ret_12,1.705,0.9427,2487,94,1.9189,0.7995,0.4479,99.3,91.0,0.6108,0.5783
minus_di_24_sft <= 23.588287|slope_144_sft >= -0.049753|trix_13_sft >= 0.042846,SHORT,SINTETICA_REVERSE,20.474,0.979,852,134,0.4963,2.2501,0.4475,100.0,90.1,0.6888,0.6218
aroon_120_sft >= 72.5|slope_13_sft <= 0.163905,SHORT,Ret_12,4.29,0.981,1642,77,1.1414,1.1785,0.446,100.0,92.9,0.7003,0.6168
macdh_24_sft <= -0.00097|aroon_48_sft >= ema_48_sft|adx_24_sft >= 14.900274,SHORT,SINTETICA_REVERSE,3.874,0.795,2740,76,2.0,0.9186,0.4459,99.9,94.6,0.5768,0.5514
plus_di_144_sft >= 36.004799|trix_144_sft >= -0.008846,SHORT,SINTETICA_REVERSE,10.292,0.8888,3278,78,1.159,1.3914,0.4427,100.0,93.4,0.5949,0.6575
ema_144_sft >= 1.093266|trix_21_sft >= 0.089627,SHORT,Ret_12,5.357,0.9402,2306,80,0.9261,1.5441,0.4427,100.0,92.4,0.6632,0.5698
linreg_48_sft >= 0.001377|plus_di_5_sft <= 22.298693|ema_34_sft >= -4.4,SHORT,Ret_12,5.568,0.8845,2302,75,1.4943,1.0406,0.4362,99.9,93.1,0.5771,0.4761
adx_8_sft >= ema_21_sft|trix_5_sft <= 0.056519|trix_24_sft >= 0.078235,SHORT,Ret_12,9.672,0.9255,2075,83,0.9304,1.5162,0.4356,100.0,93.0,0.6439,0.5799
trix_24_sft >= 0.078235|trix_5_sft <= 0.056519,SHORT,Ret_12,9.672,0.9255,2075,83,0.9304,1.5162,0.4356,100.0,93.0,0.6439,0.5799
trix_120_sft >= -0.004891|trix_34_sft >= 0.051761,SHORT,Ret_12,5.244,0.9477,2280,75,0.9707,1.4399,0.4349,100.0,91.8,0.6177,0.5501
minus_di_24_sft <= 46.086296|plus_di_144_sft >= 36.004799,SHORT,SINTETICA_REVERSE,12.454,0.9044,3271,86,0.9306,1.6392,0.4345,100.0,92.6,0.6207,0.6338
slope_34_sft >= -0.396491|plus_di_144_sft >= 36.004799,SHORT,SINTETICA_REVERSE,12.327,0.9032,3271,86,0.9306,1.6392,0.434,100.0,92.6,0.6129,0.6338
