Entry,Side,Exit,PF,R2,Stag_Active,Trades,OER,UI,Health,Monkey,Monkey_OOS,XS_IS,XS_OOS
ema_5_sft <= 1.203899|linreg_200_sft <= ema_120_sft|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.272,0.9619,1047,93,1.1635,2.5257,1.015,100.0,90.9,0.6841,0.7425
plus_di_89_sft <= 26.619913|minus_di_144_sft >= -6.47|efficiency_89_sft <= ema_21_sft,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|plus_di_48_sft <= 35.280224|minus_di_200_sft >= 7.34,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
slope_34_sft <= ema_13_sft|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
trix_21_sft <= 1.63|slope_34_sft <= ema_200_sft|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_34_sft <= 35.758072|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|adx_55_sft >= -8.35,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
trix_8_sft <= 2.24|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
adx_200_sft >= ema_48_sft|efficiency_34_sft >= -1.28|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|adx_34_sft >= -6.0,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|efficiency_34_sft <= ema_55_sft,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 31.655409|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
slope_144_sft <= ema_200_sft|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
efficiency_8_sft <= ema_89_sft|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
trix_55_sft <= ema_200_sft|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
macdh_48_sft <= ema_55_sft|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_120_sft <= 31.829861|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|minus_di_13_sft >= ema_34_sft,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|plus_di_55_sft <= 39.397358,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|minus_di_5_sft >= Close_sft,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|trix_144_sft <= ema_13_sft|trix_120_sft <= ema_8_sft,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
slope_55_sft <= ema_200_sft|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
adx_55_sft >= ema_24_sft|trix_24_sft <= 0.078235|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|adx_24_sft >= ema_48_sft,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
linreg_34_sft >= -8.8|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|minus_di_48_sft >= ema_48_sft,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
efficiency_24_sft <= ema_5_sft|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
efficiency_144_sft <= ema_34_sft|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|slope_120_sft <= 0.061054,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|linreg_200_sft <= ema_120_sft,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|minus_di_120_sft >= -2.22,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|macdh_34_sft <= ema_34_sft,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
linreg_89_sft <= 0.46|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
linreg_24_sft >= -4.38|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|linreg_144_sft >= -3.33,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|macdh_120_sft <= ema_21_sft,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
macdh_144_sft <= ema_55_sft|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|plus_di_24_sft <= 45.057404,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
trix_89_sft <= 4.01|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|macdh_55_sft <= 0.001748,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|trix_200_sft >= -2.45,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|slope_89_sft <= ema_89_sft,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|efficiency_200_sft >= -3.98,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
slope_144_sft <= 0.110148|plus_di_89_sft <= 26.619913|slope_89_sft <= ema_8_sft,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
minus_di_144_sft >= 8.5|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|minus_di_200_sft >= ema_144_sft,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
macdh_5_sft >= -5.43|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
minus_di_120_sft >= ema_34_sft|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|minus_di_34_sft >= -2.13,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
ema_24_sft <= 1.52|ema_48_sft <= 3.79|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|trix_144_sft <= ema_24_sft|adx_34_sft >= 1.06,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
linreg_89_sft <= ema_21_sft|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|plus_di_200_sft >= ema_21_sft,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
plus_di_89_sft <= 26.619913|macdh_8_sft <= Close_sft,LONG,SINTETICA_REVERSE,27.922,0.9619,1047,93,1.1623,2.5274,1.0148,100.0,90.9,0.6896,0.7425
aroon_200_sft <= -9.19|plus_di_89_sft <= 28.797562,LONG,SINTETICA_REVERSE,33.757,0.9383,914,106,0.8448,3.393,1.0143,100.0,93.0,0.7632,0.7419
plus_di_34_sft <= 25.365936|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,14.163,0.9567,1047,93,1.2481,2.3782,1.0143,100.0,91.0,0.6757,0.735
minus_di_8_sft >= 5.98|efficiency_200_sft >= 0.076947|aroon_120_sft <= -1.58,LONG,SINTETICA_REVERSE,13.351,0.958,1602,141,1.0674,2.8982,1.0106,100.0,90.9,0.6628,0.606
aroon_120_sft <= 5.67|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,57.202,0.9643,1059,78,1.1014,2.6414,1.0103,100.0,92.5,0.7581,0.8064
macdh_55_sft <= 0.000595|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,26.756,0.9656,1047,91,1.1888,2.4513,1.0087,100.0,90.9,0.6838,0.7425
minus_di_144_sft >= 30.257421|adx_89_sft >= 5.947297|adx_8_sft >= 49.698757,LONG,SINTETICA_REVERSE,3.738,0.9575,2852,165,1.4201,2.3892,1.0061,100.0,91.0,0.583,0.6205
plus_di_89_sft <= 26.619913|linreg_48_sft <= 0.000477,LONG,SINTETICA_REVERSE,27.863,0.9626,1047,92,1.1523,2.5236,1.006,100.0,90.9,0.6874,0.7425
minus_di_24_sft >= 19.062002|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,14.853,0.971,1047,91,1.1446,2.5161,1.0055,100.0,90.9,0.6868,0.7425
efficiency_89_sft >= 0.184314|aroon_24_sft <= ema_34_sft,LONG,SINTETICA_REVERSE,3.79,0.9751,1364,141,1.4837,2.0415,1.0047,100.0,90.1,0.5493,0.5511
minus_di_55_sft >= 31.105049|aroon_200_sft <= -24.5,LONG,SINTETICA_REVERSE,7.187,0.9465,1460,85,1.5125,2.0842,1.0042,100.0,90.3,0.6328,0.7135
linreg_120_sft <= -0.000511|trix_24_sft <= 0.000699,LONG,Ret_12,15.077,0.9795,3557,77,1.0935,3.0392,1.0001,100.0,93.2,0.7036,0.6926
aroon_24_sft <= -62.5|linreg_21_sft >= -0.000676|aroon_120_sft <= -16.666666,LONG,Ret_24,7.958,0.9799,2238,82,2.0,1.6263,0.9984,100.0,93.2,0.6369,0.6157
ema_55_sft <= 1.19381|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,28.439,0.9624,1047,91,1.1479,2.5111,0.9973,100.0,90.9,0.6916,0.7425
plus_di_144_sft >= ema_48_sft|aroon_144_sft <= -52.083332,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
aroon_144_sft <= -52.083332|macdh_5_sft <= ema_89_sft,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
aroon_144_sft <= -52.083332,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
adx_8_sft >= 8.6|aroon_144_sft <= -52.083332,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
aroon_144_sft <= -52.083332|adx_144_sft >= -5.49,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
aroon_144_sft <= -52.083332|minus_di_200_sft >= ema_34_sft,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
macdh_13_sft <= ema_21_sft|aroon_144_sft <= -52.083332,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
plus_di_120_sft >= ema_200_sft|aroon_144_sft <= -52.083332,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
ema_34_sft >= -1.79|aroon_144_sft <= -52.083332,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
aroon_144_sft <= -52.083332|efficiency_34_sft <= ema_34_sft,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
aroon_144_sft <= -52.083332|efficiency_8_sft >= -6.75,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
adx_8_sft >= 20.210981|aroon_144_sft <= -52.083332,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
aroon_144_sft <= -52.083332|efficiency_48_sft <= ema_120_sft,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
aroon_144_sft <= -52.083332|adx_34_sft >= ema_55_sft,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
efficiency_48_sft <= ema_55_sft|aroon_144_sft <= -52.083332,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
aroon_144_sft <= -52.083332|plus_di_120_sft >= -8.74,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
aroon_144_sft <= -52.083332|macdh_120_sft <= ema_200_sft,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
linreg_55_sft <= ema_200_sft|aroon_144_sft <= -52.083332,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
efficiency_55_sft >= -3.56|aroon_144_sft <= -52.083332|adx_48_sft >= ema_144_sft,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
aroon_144_sft <= -52.083332|plus_di_13_sft >= -3.56,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
aroon_144_sft <= -52.083332|linreg_13_sft >= -7.09|efficiency_34_sft <= ema_21_sft,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
ema_5_sft >= 0.82|aroon_144_sft <= -52.083332,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
linreg_21_sft <= ema_8_sft|aroon_144_sft <= -52.083332,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
linreg_21_sft <= ema_144_sft|aroon_144_sft <= -52.083332,LONG,Ret_12,4.151,0.9746,3072,99,1.3128,2.5227,0.9956,100.0,90.6,0.6851,0.6913
